indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1098630,2008,2,28,4,641.0,625,1239.0,1225,AA,2276,N598AA,238.0,240.0,210.0,14.0,16.0,LAX,ORD,1745,10.0,18.0,0,,0,,,,,
529391,2008,1,23,3,,1725,,2020,AA,2487,,,235.0,,,,ORD,PHX,1440,,,1,C,0,,,,,
2278911,2008,4,29,2,1709.0,1710,1930.0,1930,AA,889,N633AA,261.0,260.0,240.0,0.0,-1.0,ORD,LAX,1745,11.0,10.0,0,,0,,,,,
3481137,2008,6,24,2,802.0,800,915.0,910,AA,450,N431AA,133.0,130.0,110.0,5.0,2.0,ATL,DFW,732,6.0,17.0,0,,0,,,,,
4120454,2008,7,8,2,2048.0,1920,2233.0,2040,AA,1167,N537AA,165.0,140.0,124.0,113.0,88.0,ATL,DFW,732,19.0,22.0,0,,0,5.0,0.0,25.0,0.0,83.0
511345,2008,1,17,4,1644.0,1540,2336.0,2145,AA,1546,N4WDAA,292.0,245.0,223.0,111.0,64.0,LAX,ORD,1745,18.0,51.0,0,,0,0.0,0.0,102.0,0.0,9.0
3207408,2008,6,26,4,1510.0,1452,1747.0,1720,OO,6119,N718SK,157.0,148.0,115.0,27.0,18.0,ORD,DFW,802,12.0,30.0,0,,0,18.0,0.0,9.0,0.0,0.0
6942313,2008,12,3,3,1346.0,1330,1456.0,1455,AA,2445,N3CCAA,190.0,205.0,167.0,1.0,16.0,DFW,LAX,1235,4.0,19.0,0,,0,,,,,
5865468,2008,10,21,2,2040.0,1850,2100.0,1920,AA,1875,N4YFAA,140.0,150.0,122.0,100.0,110.0,DFW,PHX,868,7.0,11.0,0,,0,100.0,0.0,0.0,0.0,0.0
498488,2008,1,26,6,938.0,925,1345.0,1345,AA,1098,N474AA,187.0,200.0,170.0,0.0,13.0,PHX,ORD,1440,7.0,10.0,0,,0,,,,,
6934253,2008,12,7,7,1035.0,1045,1332.0,1345,AA,1868,N3DAAA,117.0,120.0,99.0,-13.0,-10.0,DFW,ATL,732,7.0,11.0,0,,0,,,,,
529393,2008,1,25,5,1824.0,1725,2114.0,2020,AA,2487,N525AA,230.0,235.0,211.0,54.0,59.0,ORD,PHX,1440,7.0,12.0,0,,0,0.0,27.0,27.0,0.0,0.0
4892861,2008,9,17,3,2120.0,2105,2229.0,2225,WN,1256,N627SW,69.0,80.0,56.0,4.0,15.0,PHX,LAX,370,6.0,7.0,0,,0,,,,,
1684063,2008,3,7,5,,855,,1025,AA,1209,,,150.0,,,,ATL,DFW,732,,,1,B,0,,,,,
4136082,2008,7,15,2,944.0,945,1141.0,1155,AA,1745,N622AA,237.0,250.0,211.0,-14.0,-1.0,ORD,LAX,1745,13.0,13.0,0,,0,,,,,
1098851,2008,2,17,7,2055.0,2055,2210.0,2215,AA,2289,N5CEAA,195.0,200.0,173.0,-5.0,0.0,DFW,LAX,1235,6.0,16.0,0,,0,,,,,
3502109,2008,6,30,1,1249.0,1225,1404.0,1340,AA,1381,N4UBAA,135.0,135.0,105.0,24.0,24.0,ATL,DFW,732,13.0,17.0,0,,0,0.0,0.0,0.0,0.0,24.0
1960319,2008,4,5,6,734.0,725,1220.0,1225,OO,6234,N763SK,166.0,180.0,145.0,-5.0,9.0,LAX,DFW,1235,8.0,13.0,0,,0,,,,,
2917716,2008,5,17,6,28.0,30,533.0,520,AA,2414,N3AGAA,185.0,170.0,164.0,13.0,-2.0,LAX,DFW,1235,7.0,14.0,0,,0,,,,,
4764704,2008,8,1,5,1318.0,1320,1441.0,1455,AA,2435,N4XFAA,203.0,215.0,184.0,-14.0,-2.0,ORD,PHX,1440,5.0,14.0,0,,0,,,,,
3803353,2008,7,15,2,524.0,530,637.0,652,OO,6523,N710SK,73.0,82.0,56.0,-15.0,-6.0,PHX,LAX,370,8.0,9.0,0,,0,,,,,
6504266,2008,12,15,1,608.0,605,808.0,820,WN,1302,N912WN,60.0,75.0,49.0,-12.0,3.0,LAX,PHX,370,4.0,7.0,0,,0,,,,,
3475658,2008,6,1,7,1451.0,1450,1610.0,1600,AA,247,N352AA,199.0,190.0,168.0,10.0,1.0,DFW,LAX,1235,6.0,25.0,0,,0,,,,,
491767,2008,1,6,7,1751.0,1730,1922.0,1845,AA,745,N3AHAA,211.0,195.0,186.0,37.0,21.0,DFW,LAX,1235,5.0,20.0,0,,0,0.0,0.0,32.0,0.0,5.0
4420369,2008,8,10,7,1455.0,1454,2000.0,2005,OO,6219,N751SK,185.0,191.0,165.0,-5.0,1.0,LAX,DFW,1235,9.0,11.0,0,,0,,,,,
4120472,2008,7,26,6,1954.0,1915,2111.0,2035,AA,1167,N539AA,137.0,140.0,101.0,36.0,39.0,ATL,DFW,732,12.0,24.0,0,,0,18.0,0.0,0.0,0.0,18.0
5835135,2008,10,13,1,1020.0,1020,1135.0,1150,AA,571,N3CAAA,135.0,150.0,105.0,-15.0,0.0,ATL,DFW,732,5.0,25.0,0,,0,,,,,
5871592,2008,10,3,5,1458.0,1500,1724.0,1725,AA,2333,N552AA,146.0,145.0,112.0,-1.0,-2.0,ORD,DFW,802,17.0,17.0,0,,0,,,,,
5871119,2008,10,21,2,552.0,600,809.0,815,AA,2301,N470AA,137.0,135.0,118.0,-6.0,-8.0,ORD,DFW,802,6.0,13.0,0,,0,,,,,
3508214,2008,6,10,2,1430.0,1415,2023.0,2015,AA,1624,N5DMAA,233.0,240.0,198.0,8.0,15.0,LAX,ORD,1745,23.0,12.0,0,,0,,,,,
1073190,2008,2,10,7,7.0,2315,547.0,505,AA,1092,N5BTAA,220.0,230.0,201.0,42.0,52.0,LAX,ORD,1745,5.0,14.0,0,,0,27.0,0.0,0.0,0.0,15.0
2916562,2008,5,11,7,1217.0,1135,1505.0,1350,AA,2344,N542AA,168.0,135.0,148.0,75.0,42.0,DFW,ORD,802,6.0,14.0,0,,0,0.0,0.0,73.0,0.0,2.0
4130855,2008,7,13,7,1544.0,1530,2209.0,2135,AA,1546,N565AA,265.0,245.0,229.0,34.0,14.0,LAX,ORD,1745,7.0,29.0,0,,0,0.0,0.0,28.0,0.0,6.0
3501100,2008,6,14,6,1746.0,1735,2203.0,2155,AA,1342,N573AA,137.0,140.0,118.0,8.0,11.0,PHX,DFW,868,4.0,15.0,0,,0,,,,,
1811985,2008,4,9,3,716.0,710,829.0,830,WN,3773,N386SW,73.0,80.0,59.0,-1.0,6.0,PHX,LAX,370,7.0,7.0,0,,0,,,,,
1831952,2008,4,15,2,709.0,710,840.0,830,WN,3773,N515SW,91.0,80.0,65.0,10.0,-1.0,PHX,LAX,370,6.0,20.0,0,,0,,,,,
4908868,2008,9,22,1,2116.0,2105,2225.0,2225,WN,1256,N606SW,69.0,80.0,57.0,0.0,11.0,PHX,LAX,370,5.0,7.0,0,,0,,,,,
3519103,2008,6,18,3,713.0,715,930.0,925,AA,2099,N4YNAA,257.0,250.0,236.0,5.0,-2.0,ORD,LAX,1745,4.0,17.0,0,,0,,,,,
5406228,2008,10,9,4,1022.0,1000,1149.0,1135,WN,1626,N415WN,87.0,95.0,63.0,14.0,22.0,PHX,LAX,370,10.0,14.0,0,,0,,,,,
2919092,2008,5,12,1,1529.0,1505,2021.0,2005,AA,2480,N3AUAA,172.0,180.0,142.0,16.0,24.0,LAX,DFW,1235,8.0,22.0,0,,0,7.0,0.0,0.0,0.0,9.0
3488197,2008,6,8,7,1341.0,1335,1746.0,1805,AA,762,N4YCAA,125.0,150.0,108.0,-19.0,6.0,PHX,DFW,868,9.0,8.0,0,,0,,,,,
5303734,2008,9,6,6,1229.0,1155,1540.0,1515,AA,1616,N458AA,131.0,140.0,106.0,25.0,34.0,DFW,ATL,732,14.0,11.0,0,,0,25.0,0.0,0.0,0.0,0.0
27041,2008,1,11,5,811.0,815,1029.0,1030,WN,236,N757LV,78.0,75.0,52.0,-1.0,-4.0,LAX,PHX,370,9.0,17.0,0,,0,,,,,
4765394,2008,8,1,5,1858.0,1900,2346.0,2359,AA,2468,N626AA,168.0,179.0,155.0,-13.0,-2.0,LAX,DFW,1235,3.0,10.0,0,,0,,,,,
1865886,2008,4,25,5,1212.0,1215,1329.0,1340,WN,2056,N606SW,77.0,85.0,59.0,-11.0,-3.0,PHX,LAX,370,9.0,9.0,0,,0,,,,,
46615,2008,1,17,4,1730.0,1625,1947.0,1840,WN,1320,N310SW,77.0,75.0,65.0,67.0,65.0,LAX,PHX,370,5.0,7.0,0,,0,65.0,0.0,2.0,0.0,0.0
6373961,2008,11,19,3,921.0,920,1337.0,1340,AA,1098,N4WUAA,196.0,200.0,176.0,-3.0,1.0,PHX,ORD,1440,9.0,11.0,0,,0,,,,,
4148342,2008,7,26,6,1237.0,1210,1333.0,1320,AA,2427,N236AA,176.0,190.0,156.0,13.0,27.0,DFW,LAX,1235,6.0,14.0,0,,0,,,,,
2918257,2008,5,7,3,655.0,655,948.0,950,AA,2441,N4WJAA,113.0,115.0,83.0,-2.0,0.0,ORD,ATL,606,9.0,21.0,0,,0,,,,,
4765479,2008,8,3,7,2044.0,1900,2138.0,2005,AA,2473,N3BFAA,174.0,185.0,155.0,93.0,104.0,DFW,LAX,1235,9.0,10.0,0,,0,13.0,0.0,0.0,0.0,80.0
173925,2008,1,3,4,551.0,600,625.0,627,OO,6523,N930SW,94.0,87.0,69.0,-2.0,-9.0,PHX,LAX,370,9.0,16.0,0,,0,,,,,
6941759,2008,12,1,1,922.0,920,1035.0,1040,AA,2409,N3CPAA,193.0,200.0,165.0,-5.0,2.0,DFW,LAX,1235,11.0,17.0,0,,0,,,,,
196120,2008,1,17,4,,630,,856,OO,6526,N713SK,,86.0,,,,LAX,PHX,370,,,1,A,0,,,,,
1689224,2008,3,19,3,1224.0,1230,1410.0,1400,AA,1393,N572AA,166.0,150.0,120.0,10.0,-6.0,ATL,DFW,732,33.0,13.0,0,,0,,,,,
492971,2008,1,1,2,601.0,600,1053.0,1100,AA,802,N3CUAA,172.0,180.0,148.0,-7.0,1.0,LAX,DFW,1235,7.0,17.0,0,,0,,,,,
1691041,2008,3,28,5,1352.0,1355,1436.0,1430,AA,1457,N411AA,164.0,155.0,134.0,6.0,-3.0,DFW,PHX,868,8.0,22.0,0,,0,,,,,
6122805,2008,11,1,6,1321.0,1330,1433.0,1456,OO,6501,N937SW,72.0,86.0,59.0,-23.0,-9.0,PHX,LAX,370,6.0,7.0,0,,0,,,,,
2685458,2008,5,1,4,828.0,830,939.0,945,WN,1423,N712SW,71.0,75.0,58.0,-6.0,-2.0,LAX,PHX,370,7.0,6.0,0,,0,,,,,
1101438,2008,2,9,6,108.0,110,553.0,600,AA,2454,N5CAAA,165.0,170.0,150.0,-7.0,-2.0,LAX,DFW,1235,4.0,11.0,0,,0,,,,,
1682891,2008,3,31,1,2004.0,1855,2207.0,2030,AA,1167,N572AA,183.0,155.0,120.0,97.0,69.0,ATL,DFW,732,50.0,13.0,0,,0,0.0,69.0,28.0,0.0,0.0
1670875,2008,3,18,2,1959.0,1950,2215.0,2220,AA,607,N627AA,256.0,270.0,235.0,-5.0,9.0,ORD,LAX,1745,9.0,12.0,0,,0,,,,,
5027614,2008,9,23,2,1518.0,1523,1638.0,1649,OO,6522,N973SW,80.0,86.0,55.0,-11.0,-5.0,PHX,LAX,370,6.0,19.0,0,,0,,,,,
6362314,2008,11,15,6,1302.0,1305,1613.0,1610,AA,474,N477AA,131.0,125.0,101.0,3.0,-3.0,DFW,ATL,732,12.0,18.0,0,,0,,,,,
490190,2008,1,21,1,,1300,,1915,AA,681,,,255.0,,,,LAX,ORD,1745,,,1,A,0,,,,,
2910016,2008,5,27,2,,1735,,1900,AA,1907,,,145.0,,,,ATL,DFW,732,,,1,B,0,,,,,
2312028,2008,4,12,6,1353.0,1345,1500.0,1500,AA,2445,N3CNAA,187.0,195.0,166.0,0.0,8.0,DFW,LAX,1235,5.0,16.0,0,,0,,,,,
5871749,2008,10,5,7,1650.0,1650,1908.0,1915,AA,2341,N4XKAA,138.0,145.0,114.0,-7.0,0.0,ORD,DFW,802,5.0,19.0,0,,0,,,,,
6937378,2008,12,11,4,2133.0,2135,27.0,30,AA,2020,N485AA,114.0,115.0,96.0,-3.0,-2.0,DFW,ATL,732,5.0,13.0,0,,0,,,,,
6380490,2008,11,26,3,1810.0,1820,1910.0,1950,AA,1348,N445AA,120.0,150.0,97.0,-40.0,-10.0,ATL,ORD,606,11.0,12.0,0,,0,,,,,
4764180,2008,8,26,2,946.0,920,1045.0,1030,AA,2413,N518AA,179.0,190.0,163.0,15.0,26.0,DFW,LAX,1235,5.0,11.0,0,,0,15.0,0.0,0.0,0.0,0.0
5297933,2008,9,29,1,1314.0,1320,1427.0,1435,AA,1381,N549AA,133.0,135.0,112.0,-8.0,-6.0,ATL,DFW,732,10.0,11.0,0,,0,,,,,
1674566,2008,3,22,6,557.0,600,1158.0,1205,AA,764,N433AA,241.0,245.0,208.0,-7.0,-3.0,LAX,ORD,1745,15.0,18.0,0,,0,,,,,
2919106,2008,5,26,1,1504.0,1505,1948.0,2005,AA,2480,N3CJAA,164.0,180.0,141.0,-17.0,-1.0,LAX,DFW,1235,11.0,12.0,0,,0,,,,,
2689976,2008,5,2,5,915.0,855,1038.0,1015,WN,306,N277WN,83.0,80.0,59.0,23.0,20.0,PHX,LAX,370,8.0,16.0,0,,0,15.0,0.0,3.0,0.0,5.0
1824104,2008,4,13,7,1608.0,1610,1717.0,1725,WN,654,N607SW,69.0,75.0,54.0,-8.0,-2.0,LAX,PHX,370,4.0,11.0,0,,0,,,,,
1099136,2008,2,11,1,742.0,735,1003.0,1005,AA,2305,N290AA,141.0,150.0,125.0,-2.0,7.0,ORD,DFW,802,8.0,8.0,0,,0,,,,,
3510177,2008,6,26,4,1517.0,1520,1939.0,1950,AA,1702,N543AA,142.0,150.0,118.0,-11.0,-3.0,PHX,DFW,868,13.0,11.0,0,,0,,,,,
23602,2008,1,10,4,1617.0,1600,1839.0,1815,WN,90,N645SW,82.0,75.0,62.0,24.0,17.0,LAX,PHX,370,6.0,14.0,0,,0,5.0,0.0,7.0,0.0,12.0
3034297,2008,6,14,6,1629.0,1605,1745.0,1725,WN,128,N391SW,76.0,80.0,62.0,20.0,24.0,LAX,PHX,370,5.0,9.0,0,,0,20.0,0.0,0.0,0.0,0.0
1086825,2008,2,13,3,1443.0,1430,2040.0,2035,AA,1624,N5DBAA,237.0,245.0,206.0,5.0,13.0,LAX,ORD,1745,11.0,20.0,0,,0,,,,,
3516226,2008,6,25,3,2155.0,2055,2233.0,2115,AA,1955,N511AA,158.0,140.0,120.0,78.0,60.0,DFW,PHX,868,6.0,32.0,0,,0,0.0,60.0,18.0,0.0,0.0
3520925,2008,6,26,4,605.0,600,811.0,815,AA,2301,N584AA,126.0,135.0,106.0,-4.0,5.0,ORD,DFW,802,7.0,13.0,0,,0,,,,,
2302788,2008,4,18,5,1029.0,1035,1131.0,1135,AA,1861,N474AA,122.0,120.0,90.0,-4.0,-6.0,ATL,ORD,606,10.0,22.0,0,,0,,,,,
1988734,2008,4,8,2,2230.0,2235,2355.0,2355,OO,6453,N935SW,85.0,80.0,57.0,0.0,-5.0,LAX,PHX,370,4.0,24.0,0,,0,,,,,
5315579,2008,9,23,2,910.0,915,1109.0,1125,AA,2268,N4WYAA,119.0,130.0,105.0,-16.0,-5.0,DFW,ORD,802,6.0,8.0,0,,0,,,,,
4742572,2008,8,7,4,1226.0,1225,1326.0,1340,AA,1381,N482AA,120.0,135.0,98.0,-14.0,1.0,ATL,DFW,732,5.0,17.0,0,,0,,,,,
3622020,2008,7,8,2,1716.0,1715,1838.0,1835,WN,3660,N600WN,82.0,80.0,58.0,3.0,1.0,LAX,PHX,370,10.0,14.0,0,,0,,,,,
183399,2008,1,9,3,2032.0,2007,2154.0,2129,OO,6210,N709SK,202.0,202.0,168.0,25.0,25.0,DFW,LAX,1235,7.0,27.0,0,,0,0.0,0.0,0.0,0.0,25.0
5318050,2008,9,3,3,910.0,915,1407.0,1415,AA,2434,N531AA,177.0,180.0,152.0,-8.0,-5.0,LAX,DFW,1235,13.0,12.0,0,,0,,,,,
2893226,2008,5,6,2,1300.0,1235,1337.0,1305,AA,1279,N448AA,157.0,150.0,128.0,32.0,25.0,DFW,PHX,868,4.0,25.0,0,,0,0.0,14.0,7.0,0.0,11.0
2310611,2008,4,11,5,1741.0,1600,1955.0,1820,AA,2360,N534AA,134.0,140.0,109.0,95.0,101.0,DFW,ORD,802,11.0,14.0,0,,0,0.0,0.0,60.0,0.0,35.0
4763938,2008,8,1,5,706.0,640,814.0,740,AA,2401,N5FMAA,188.0,180.0,158.0,34.0,26.0,DFW,LAX,1235,10.0,20.0,0,,0,26.0,0.0,8.0,0.0,0.0
1842391,2008,4,18,5,1616.0,1610,1725.0,1735,WN,243,N429WN,69.0,85.0,55.0,-10.0,6.0,PHX,LAX,370,7.0,7.0,0,,0,,,,,
5863797,2008,10,11,6,1312.0,1240,1726.0,1655,AA,1808,N587AA,134.0,135.0,110.0,31.0,32.0,PHX,DFW,868,13.0,11.0,0,,0,5.0,0.0,0.0,0.0,26.0
4126813,2008,7,3,4,,850,,1010,AA,1397,,,140.0,,,,ATL,DFW,732,,,1,A,0,,,,,
528422,2008,1,12,6,,1220,,1510,AA,2435,,,230.0,,,,ORD,PHX,1440,,,1,A,0,,,,,
6920394,2008,12,4,4,1302.0,1255,1450.0,1440,AA,1279,N4YRAA,168.0,165.0,137.0,10.0,7.0,DFW,PHX,868,17.0,14.0,0,,0,,,,,
4141667,2008,7,1,2,1620.0,1625,1751.0,1805,AA,1969,N428AA,211.0,220.0,193.0,-14.0,-5.0,ORD,PHX,1440,4.0,14.0,0,,0,,,,,
2298391,2008,4,10,4,,635,,750,AA,1695,,,135.0,,,,ATL,DFW,732,,,1,A,0,,,,,
6394150,2008,11,17,1,950.0,955,1113.0,1115,AA,1986,N545AA,143.0,140.0,96.0,-2.0,-5.0,ATL,ORD,606,10.0,37.0,0,,0,,,,,
5313848,2008,9,4,4,1649.0,1525,1759.0,1630,AA,2067,N245AA,130.0,125.0,94.0,89.0,84.0,ATL,ORD,606,6.0,30.0,0,,0,0.0,0.0,85.0,0.0,4.0
4147091,2008,7,11,5,1505.0,1510,1801.0,1733,AA,2356,N575AA,176.0,143.0,138.0,28.0,-5.0,DFW,ORD,802,26.0,12.0,0,,0,0.0,0.0,28.0,0.0,0.0
1061240,2008,2,9,6,1317.0,1315,1608.0,1620,AA,474,N436AA,111.0,125.0,96.0,-12.0,2.0,DFW,ATL,732,6.0,9.0,0,,0,,,,,
5567227,2008,10,12,7,1757.0,1805,2027.0,2025,OO,6032,N752SK,150.0,140.0,105.0,2.0,-8.0,DFW,ORD,802,29.0,16.0,0,,0,,,,,
5844074,2008,10,21,2,6.0,2325,602.0,515,AA,1092,N5CDAA,236.0,230.0,211.0,47.0,41.0,LAX,ORD,1745,7.0,18.0,0,,0,41.0,0.0,6.0,0.0,0.0
521889,2008,1,14,1,1517.0,1505,1712.0,1610,AA,1996,N558AA,175.0,125.0,114.0,62.0,12.0,ATL,ORD,606,6.0,55.0,0,,0,0.0,0.0,51.0,0.0,11.0
6929129,2008,12,26,5,1213.0,1200,1658.0,1505,AA,1632,N549AA,225.0,125.0,97.0,113.0,13.0,DFW,ATL,732,10.0,118.0,0,,0,0.0,0.0,113.0,0.0,0.0
2289261,2008,4,4,5,2130.0,2010,26.0,2305,AA,1332,N449AA,116.0,115.0,94.0,81.0,80.0,DFW,ATL,732,10.0,12.0,0,,0,0.0,0.0,81.0,0.0,0.0
1099853,2008,2,10,7,1851.0,1810,2111.0,2045,AA,2345,N580AA,140.0,155.0,114.0,26.0,41.0,ORD,DFW,802,6.0,20.0,0,,0,0.0,3.0,0.0,0.0,23.0
2559892,2008,5,3,6,949.0,955,1257.0,1255,OO,1993,N803SK,128.0,120.0,102.0,2.0,-6.0,ORD,ATL,606,10.0,16.0,0,,0,,,,,
6941816,2008,12,27,6,607.0,600,1102.0,1055,AA,2410,N5CMAA,175.0,175.0,149.0,7.0,7.0,LAX,DFW,1235,11.0,15.0,0,,0,,,,,
6361322,2008,11,7,5,710.0,715,844.0,845,AA,433,N542AA,154.0,150.0,123.0,-1.0,-5.0,ATL,DFW,732,14.0,17.0,0,,0,,,,,
4133603,2008,7,14,1,1005.0,950,1127.0,1110,AA,1657,N3CVAA,142.0,140.0,104.0,17.0,15.0,ATL,DFW,732,9.0,29.0,0,,0,6.0,0.0,2.0,0.0,9.0
6653736,2008,12,10,3,1734.0,1739,1956.0,2000,OO,6528,N952SW,82.0,81.0,65.0,-4.0,-5.0,LAX,PHX,370,5.0,12.0,0,,0,,,,,
3483430,2008,6,26,4,601.0,605,926.0,910,AA,536,N3DBAA,145.0,125.0,118.0,16.0,-4.0,DFW,ATL,732,11.0,16.0,0,,0,0.0,0.0,16.0,0.0,0.0
1669313,2008,3,4,2,621.0,625,1000.0,920,AA,536,N3BSAA,159.0,115.0,110.0,40.0,-4.0,DFW,ATL,732,11.0,38.0,0,,0,0.0,0.0,40.0,0.0,0.0
498457,2008,1,25,5,1428.0,1430,1722.0,1730,AA,1098,N218AA,114.0,120.0,86.0,-8.0,-2.0,ORD,ATL,606,8.0,20.0,0,,0,,,,,
6940796,2008,12,12,5,1019.0,1020,1235.0,1235,AA,2336,N246AA,136.0,135.0,108.0,0.0,-1.0,DFW,ORD,802,16.0,12.0,0,,0,,,,,
1668528,2008,3,5,3,751.0,755,917.0,900,AA,506,N442AA,146.0,125.0,116.0,17.0,-4.0,ATL,ORD,606,10.0,20.0,0,,0,0.0,0.0,17.0,0.0,0.0
6376149,2008,11,23,7,634.0,640,1039.0,1100,AA,1184,N518AA,185.0,200.0,165.0,-21.0,-6.0,PHX,ORD,1440,8.0,12.0,0,,0,,,,,
3501186,2008,6,10,2,1438.0,1405,1658.0,1615,AA,1345,N581AA,260.0,250.0,243.0,43.0,33.0,ORD,LAX,1745,8.0,9.0,0,,0,6.0,0.0,10.0,0.0,27.0
2915830,2008,5,17,6,558.0,600,804.0,820,AA,2301,N447AA,126.0,140.0,106.0,-16.0,-2.0,ORD,DFW,802,9.0,11.0,0,,0,,,,,
1099082,2008,2,13,3,601.0,600,804.0,825,AA,2301,N4WSAA,123.0,145.0,105.0,-21.0,1.0,ORD,DFW,802,8.0,10.0,0,,0,,,,,
6381883,2008,11,7,5,1121.0,900,1430.0,1200,AA,1402,N526AA,129.0,120.0,100.0,150.0,141.0,DFW,ATL,732,11.0,18.0,0,,0,141.0,0.0,9.0,0.0,0.0
5307777,2008,9,9,2,1038.0,955,1549.0,1515,AA,1768,N470AA,191.0,200.0,166.0,34.0,43.0,PHX,ORD,1440,7.0,18.0,0,,0,0.0,0.0,0.0,0.0,34.0
2916121,2008,5,29,4,554.0,600,804.0,810,AA,2320,N418AA,130.0,130.0,108.0,-6.0,-6.0,DFW,ORD,802,9.0,13.0,0,,0,,,,,
