indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4853937,2008,9,5,5,1409.0,1410,1523.0,1530,WN,823,N219WN,74.0,80.0,56.0,-7.0,-1.0,PHX,LAX,370,6.0,12.0,0,,0,,,,,
2873517,2008,5,12,1,458.0,500,904.0,910,AA,433,N255AA,126.0,130.0,101.0,-6.0,-2.0,PHX,DFW,868,10.0,15.0,0,,0,,,,,
2916565,2008,5,14,3,1212.0,1135,1416.0,1350,AA,2344,N558AA,124.0,135.0,104.0,26.0,37.0,DFW,ORD,802,5.0,15.0,0,,0,0.0,10.0,0.0,0.0,16.0
4729818,2008,8,18,1,1756.0,1750,2056.0,2105,AA,848,N596AA,120.0,135.0,99.0,-9.0,6.0,DFW,ATL,732,10.0,11.0,0,,0,,,,,
528705,2008,1,16,3,1528.0,1515,2016.0,2015,AA,2452,N3CPAA,168.0,180.0,145.0,1.0,13.0,LAX,DFW,1235,10.0,13.0,0,,0,,,,,
1193835,2008,3,8,6,851.0,855,920.0,915,WN,130,N313SW,89.0,80.0,69.0,5.0,-4.0,PHX,LAX,370,7.0,13.0,0,,0,,,,,
1100852,2008,2,27,3,38.0,40,530.0,530,AA,2408,N3CTAA,172.0,170.0,149.0,0.0,-2.0,LAX,DFW,1235,4.0,19.0,0,,0,,,,,
6377096,2008,11,7,5,1109.0,1100,1432.0,1420,AA,1218,N431AA,143.0,140.0,115.0,12.0,9.0,PHX,DFW,868,9.0,19.0,0,,0,,,,,
5316405,2008,9,18,4,1000.0,955,1156.0,1210,AA,2336,N4YLAA,116.0,135.0,104.0,-14.0,5.0,DFW,ORD,802,6.0,6.0,0,,0,,,,,
5872077,2008,10,31,5,1512.0,1515,1729.0,1735,AA,2356,N580AA,137.0,140.0,120.0,-6.0,-3.0,DFW,ORD,802,8.0,9.0,0,,0,,,,,
4117216,2008,7,25,5,1444.0,1447,1747.0,1747,AA,1059,N593AA,123.0,120.0,98.0,0.0,-3.0,ORD,ATL,606,6.0,19.0,0,,0,,,,,
1660671,2008,3,30,7,859.0,855,1504.0,1455,AA,88,N351AA,245.0,240.0,190.0,9.0,4.0,LAX,ORD,1745,36.0,19.0,0,,0,,,,,
4148584,2008,7,12,6,956.0,1000,1457.0,1515,AA,2440,N258AA,181.0,195.0,155.0,-18.0,-4.0,LAX,DFW,1235,11.0,15.0,0,,0,,,,,
487494,2008,1,1,2,724.0,730,1032.0,1045,AA,558,N485AA,128.0,135.0,107.0,-13.0,-6.0,PHX,DFW,868,8.0,13.0,0,,0,,,,,
2311495,2008,4,21,1,34.0,30,516.0,520,AA,2414,N3DJAA,162.0,170.0,136.0,-4.0,4.0,LAX,DFW,1235,7.0,19.0,0,,0,,,,,
6922292,2008,12,19,5,1405.0,1405,1732.0,1640,AA,1345,N563AA,327.0,275.0,295.0,52.0,0.0,ORD,LAX,1745,5.0,27.0,0,,0,0.0,0.0,52.0,0.0,0.0
522298,2008,1,1,2,2145.0,2130,31.0,20,AA,2020,N3BYAA,106.0,110.0,87.0,11.0,15.0,DFW,ATL,732,6.0,13.0,0,,0,,,,,
4140194,2008,7,12,6,1312.0,1220,1822.0,1755,AA,1906,N470AA,190.0,215.0,169.0,27.0,52.0,PHX,ORD,1440,10.0,11.0,0,,0,0.0,0.0,0.0,0.0,27.0
5871326,2008,10,12,7,1034.0,1035,1246.0,1300,AA,2317,N4XJAA,132.0,145.0,108.0,-14.0,-1.0,ORD,DFW,802,5.0,19.0,0,,0,,,,,
5872247,2008,10,19,7,1725.0,1730,1944.0,1950,AA,2366,N4YLAA,139.0,140.0,111.0,-6.0,-5.0,DFW,ORD,802,20.0,8.0,0,,0,,,,,
4147084,2008,7,4,5,1506.0,1510,1723.0,1733,AA,2356,N566AA,137.0,143.0,110.0,-10.0,-4.0,DFW,ORD,802,12.0,15.0,0,,0,,,,,
2284672,2008,4,27,7,1912.0,1915,2038.0,2035,AA,1167,N271AA,146.0,140.0,114.0,3.0,-3.0,ATL,DFW,732,7.0,25.0,0,,0,,,,,
5286012,2008,9,11,4,711.0,720,759.0,815,AA,851,N4XPAA,108.0,115.0,94.0,-16.0,-9.0,ATL,ORD,606,4.0,10.0,0,,0,,,,,
5315616,2008,9,2,2,551.0,600,1106.0,1119,AA,2268,N588AA,195.0,199.0,178.0,-13.0,-9.0,PHX,ORD,1440,7.0,10.0,0,,0,,,,,
6386447,2008,11,16,7,1602.0,1605,1736.0,1740,AA,1607,N558AA,154.0,155.0,136.0,-4.0,-3.0,DFW,PHX,868,4.0,14.0,0,,0,,,,,
93103,2008,1,31,4,1940.0,1845,2006.0,1905,WN,1466,N243WN,86.0,80.0,65.0,61.0,55.0,PHX,LAX,370,7.0,14.0,0,,0,4.0,0.0,6.0,0.0,51.0
6938909,2008,12,6,6,635.0,635,1135.0,1140,AA,2193,N3CAAA,180.0,185.0,158.0,-5.0,0.0,LAX,DFW,1235,10.0,12.0,0,,0,,,,,
1063129,2008,2,19,2,1641.0,1640,1925.0,1905,AA,557,N5DRAA,284.0,265.0,248.0,20.0,1.0,ORD,LAX,1745,17.0,19.0,0,,0,0.0,0.0,20.0,0.0,0.0
1395299,2008,3,30,7,557.0,600,724.0,722,OO,6523,N743SK,87.0,82.0,69.0,2.0,-3.0,PHX,LAX,370,9.0,9.0,0,,0,,,,,
6653621,2008,12,14,7,616.0,625,642.0,653,OO,6523,N744SK,86.0,88.0,66.0,-11.0,-9.0,PHX,LAX,370,6.0,14.0,0,,0,,,,,
5833049,2008,10,14,2,2024.0,2025,2134.0,2140,AA,489,N486AA,130.0,135.0,102.0,-6.0,-1.0,ATL,DFW,732,4.0,24.0,0,,0,,,,,
2917983,2008,5,12,1,1205.0,1205,1327.0,1325,AA,2427,N448AA,202.0,200.0,182.0,2.0,0.0,DFW,LAX,1235,6.0,14.0,0,,0,,,,,
1080052,2008,2,7,4,1423.0,1405,1648.0,1635,AA,1345,N4YGAA,265.0,270.0,244.0,13.0,18.0,ORD,LAX,1745,7.0,14.0,0,,0,,,,,
2266499,2008,4,16,3,1005.0,955,1510.0,1515,AA,358,N524AA,185.0,200.0,169.0,-5.0,10.0,PHX,ORD,1440,5.0,11.0,0,,0,,,,,
4750948,2008,8,31,7,1347.0,1355,1453.0,1505,AA,1699,N456AA,126.0,130.0,101.0,-12.0,-8.0,ATL,DFW,732,8.0,17.0,0,,0,,,,,
5408682,2008,10,10,5,1952.0,1930,2103.0,2040,WN,1634,N201LV,71.0,70.0,55.0,23.0,22.0,LAX,PHX,370,8.0,8.0,0,,0,7.0,0.0,1.0,0.0,15.0
2896130,2008,5,20,2,1230.0,1225,1346.0,1340,AA,1381,N423AA,136.0,135.0,108.0,6.0,5.0,ATL,DFW,732,15.0,13.0,0,,0,,,,,
1266985,2008,3,30,7,2002.0,2000,2131.0,2120,WN,143,N472WN,89.0,80.0,62.0,11.0,2.0,PHX,LAX,370,13.0,14.0,0,,0,,,,,
6377909,2008,11,25,2,1110.0,1115,1336.0,1350,AA,1247,N4XPAA,266.0,275.0,244.0,-14.0,-5.0,ORD,LAX,1745,7.0,15.0,0,,0,,,,,
4148445,2008,7,5,6,839.0,845,1346.0,1355,AA,2430,N328AA,187.0,190.0,153.0,-9.0,-6.0,LAX,DFW,1235,15.0,19.0,0,,0,,,,,
5575071,2008,10,25,6,1640.0,1629,1746.0,1755,OO,6522,N907SW,66.0,86.0,54.0,-9.0,11.0,PHX,LAX,370,4.0,8.0,0,,0,,,,,
515795,2008,1,23,3,2359.0,2355,547.0,555,AA,1740,N4XGAA,228.0,240.0,200.0,-8.0,4.0,LAX,ORD,1745,7.0,21.0,0,,0,,,,,
1669840,2008,3,23,7,625.0,630,1031.0,1040,AA,558,N201AA,126.0,130.0,111.0,-9.0,-5.0,PHX,DFW,868,6.0,9.0,0,,0,,,,,
4739775,2008,8,25,1,1240.0,1235,1246.0,1255,AA,1279,N549AA,126.0,140.0,114.0,-9.0,5.0,DFW,PHX,868,3.0,9.0,0,,0,,,,,
1706765,2008,3,23,7,956.0,955,1403.0,1415,AA,2222,N468AA,127.0,140.0,114.0,-12.0,1.0,PHX,DFW,868,6.0,7.0,0,,0,,,,,
2874758,2008,5,5,1,1418.0,1345,1800.0,1655,AA,474,N3BWAA,162.0,130.0,96.0,65.0,33.0,DFW,ATL,732,13.0,53.0,0,,0,14.0,0.0,32.0,0.0,19.0
2469381,2008,5,27,2,601.0,600,718.0,720,WN,2607,N399WN,77.0,80.0,64.0,-2.0,1.0,PHX,LAX,370,4.0,9.0,0,,0,,,,,
5849358,2008,10,4,6,1256.0,1255,1313.0,1325,AA,1279,N512AA,137.0,150.0,123.0,-12.0,1.0,DFW,PHX,868,4.0,10.0,0,,0,,,,,
4765418,2008,8,25,1,1855.0,1900,2347.0,2359,AA,2468,N5DVAA,172.0,179.0,157.0,-12.0,-5.0,LAX,DFW,1235,4.0,11.0,0,,0,,,,,
4761180,2008,8,31,7,1515.0,1520,1814.0,1840,AA,2222,N419AA,119.0,140.0,99.0,-26.0,-5.0,DFW,ATL,732,11.0,9.0,0,,0,,,,,
5873519,2008,10,6,1,634.0,635,931.0,930,AA,2441,N4XLAA,117.0,115.0,97.0,1.0,-1.0,ORD,ATL,606,8.0,12.0,0,,0,,,,,
6362654,2008,11,2,7,,1135,,1310,AA,489,N4WLAA,,155.0,,,,ATL,DFW,732,,,1,A,0,,,,,
6930870,2008,12,25,4,1718.0,1725,2019.0,2045,AA,1706,N502AA,121.0,140.0,101.0,-26.0,-7.0,PHX,DFW,868,13.0,7.0,0,,0,,,,,
519001,2008,1,31,4,1054.0,1100,1405.0,1400,AA,1868,N425AA,131.0,120.0,109.0,5.0,-6.0,DFW,ATL,732,8.0,14.0,0,,0,,,,,
6941749,2008,12,22,1,13.0,15,457.0,505,AA,2408,N3ADAA,164.0,170.0,139.0,-8.0,-2.0,LAX,DFW,1235,4.0,21.0,0,,0,,,,,
1854399,2008,4,22,2,1229.0,1230,1339.0,1345,WN,707,N351SW,70.0,75.0,58.0,-6.0,-1.0,LAX,PHX,370,6.0,6.0,0,,0,,,,,
1099286,2008,2,16,6,919.0,920,1150.0,1150,AA,2313,N246AA,151.0,150.0,135.0,0.0,-1.0,ORD,DFW,802,8.0,8.0,0,,0,,,,,
3615164,2008,7,6,7,727.0,730,844.0,850,WN,449,N461WN,77.0,80.0,61.0,-6.0,-3.0,LAX,PHX,370,5.0,11.0,0,,0,,,,,
2292150,2008,4,11,5,,1620,,1655,AA,1445,,,155.0,,,,DFW,PHX,868,,,1,A,0,,,,,
3489733,2008,6,25,3,1754.0,1750,2107.0,2105,AA,848,N498AA,133.0,135.0,102.0,2.0,4.0,DFW,ATL,732,7.0,24.0,0,,0,,,,,
6941018,2008,12,18,4,1727.0,1725,2010.0,2005,AA,2345,N4YCAA,163.0,160.0,129.0,5.0,2.0,ORD,DFW,802,22.0,12.0,0,,0,,,,,
2274736,2008,4,27,7,851.0,850,1308.0,1310,AA,690,N467AA,137.0,140.0,118.0,-2.0,1.0,PHX,DFW,868,10.0,9.0,0,,0,,,,,
4751959,2008,8,22,5,1957.0,1950,2145.0,2125,AA,1733,N4YSAA,228.0,215.0,184.0,20.0,7.0,ORD,PHX,1440,13.0,31.0,0,,0,0.0,0.0,13.0,0.0,7.0
6365387,2008,11,30,7,1020.0,1000,1158.0,1140,AA,617,N3AUAA,158.0,160.0,120.0,18.0,20.0,ATL,DFW,732,5.0,33.0,0,,0,0.0,0.0,0.0,0.0,18.0
509453,2008,1,25,5,1210.0,1215,1520.0,1535,AA,1476,N589AA,130.0,140.0,102.0,-15.0,-5.0,PHX,DFW,868,8.0,20.0,0,,0,,,,,
5318564,2008,9,28,7,1650.0,1645,2140.0,2145,AA,2458,N4UCAA,170.0,180.0,154.0,-5.0,5.0,LAX,DFW,1235,5.0,11.0,0,,0,,,,,
6381605,2008,11,12,3,950.0,950,1333.0,1305,AA,1392,N3AGAA,163.0,135.0,122.0,28.0,0.0,PHX,DFW,868,9.0,32.0,0,,0,0.0,0.0,28.0,0.0,0.0
2916166,2008,5,13,2,654.0,700,852.0,915,AA,2324,N4XUAA,118.0,135.0,102.0,-23.0,-6.0,DFW,ORD,802,5.0,11.0,0,,0,,,,,
3522433,2008,6,4,3,633.0,640,755.0,740,AA,2401,N610AA,202.0,180.0,173.0,15.0,-7.0,DFW,LAX,1235,10.0,19.0,0,,0,0.0,0.0,15.0,0.0,0.0
2583082,2008,5,17,6,2043.0,2020,2143.0,2138,OO,6210,N703SK,180.0,198.0,157.0,5.0,23.0,DFW,LAX,1235,9.0,14.0,0,,0,,,,,
4140231,2008,7,19,6,1734.0,1735,1915.0,1900,AA,1907,N3ATAA,161.0,145.0,101.0,15.0,-1.0,ATL,DFW,732,35.0,25.0,0,,0,0.0,0.0,15.0,0.0,0.0
6398745,2008,11,7,5,557.0,600,1119.0,1055,AA,2410,N5FRAA,202.0,175.0,163.0,24.0,-3.0,LAX,DFW,1235,17.0,22.0,0,,0,0.0,0.0,24.0,0.0,0.0
4736571,2008,8,6,3,1920.0,1920,2035.0,2040,AA,1167,N527AA,135.0,140.0,99.0,-5.0,0.0,ATL,DFW,732,13.0,23.0,0,,0,,,,,
3818560,2008,7,24,4,522.0,530,643.0,652,OO,6523,N719SK,81.0,82.0,69.0,-9.0,-8.0,PHX,LAX,370,5.0,7.0,0,,0,,,,,
5277603,2008,9,26,5,500.0,500,915.0,910,AA,433,N546AA,135.0,130.0,109.0,5.0,0.0,PHX,DFW,868,9.0,17.0,0,,0,,,,,
6640963,2008,12,23,2,,1458,,1727,OO,5843,N756SK,,149.0,,,,ORD,DFW,802,,,1,C,0,,,,,
5298327,2008,9,9,2,917.0,920,1220.0,1230,AA,1402,N266AA,123.0,130.0,99.0,-10.0,-3.0,DFW,ATL,732,9.0,15.0,0,,0,,,,,
1090762,2008,2,12,2,2049.0,1955,2213.0,2130,AA,1801,N505AA,144.0,155.0,122.0,43.0,54.0,DFW,PHX,868,6.0,16.0,0,,0,3.0,0.0,0.0,0.0,40.0
505677,2008,1,10,4,1402.0,1405,1645.0,1635,AA,1345,N4WNAA,283.0,270.0,242.0,10.0,-3.0,ORD,LAX,1745,12.0,29.0,0,,0,,,,,
1689535,2008,3,20,4,1015.0,1015,1311.0,1315,AA,1402,N444AA,116.0,120.0,99.0,-4.0,0.0,DFW,ATL,732,5.0,12.0,0,,0,,,,,
4122765,2008,7,25,5,748.0,750,1057.0,1055,AA,1250,N3CWAA,129.0,125.0,103.0,2.0,-2.0,DFW,ATL,732,9.0,17.0,0,,0,,,,,
6119042,2008,11,23,7,1309.0,1309,1436.0,1429,OO,6229,N707SK,207.0,200.0,178.0,7.0,0.0,DFW,LAX,1235,7.0,22.0,0,,0,,,,,
5968790,2008,11,11,2,1451.0,1450,1511.0,1510,WN,1751,N751SW,80.0,80.0,56.0,1.0,1.0,PHX,LAX,370,8.0,16.0,0,,0,,,,,
5866166,2008,10,22,3,935.0,945,1200.0,1225,AA,1909,N5FJAA,265.0,280.0,220.0,-25.0,-10.0,ORD,LAX,1745,29.0,16.0,0,,0,,,,,
1710814,2008,3,24,1,1534.0,1515,2028.0,2015,AA,2452,N3ABAA,174.0,180.0,150.0,13.0,19.0,LAX,DFW,1235,12.0,12.0,0,,0,,,,,
5287440,2008,9,17,3,706.0,710,1109.0,1125,AA,1006,N449AA,123.0,135.0,108.0,-16.0,-4.0,PHX,DFW,868,4.0,11.0,0,,0,,,,,
4147855,2008,7,30,3,729.0,730,825.0,835,AA,2407,N3BKAA,176.0,185.0,157.0,-10.0,-1.0,DFW,LAX,1235,7.0,12.0,0,,0,,,,,
6940651,2008,12,19,5,1411.0,1325,1641.0,1605,AA,2329,N4WTAA,150.0,160.0,122.0,36.0,46.0,ORD,DFW,802,12.0,16.0,0,,0,0.0,8.0,12.0,0.0,16.0
6396787,2008,11,24,1,1818.0,1825,2130.0,2140,AA,2236,N510AA,132.0,135.0,110.0,-10.0,-7.0,PHX,DFW,868,8.0,14.0,0,,0,,,,,
4761171,2008,8,22,5,1518.0,1520,1824.0,1840,AA,2222,N249AA,126.0,140.0,100.0,-16.0,-2.0,DFW,ATL,732,9.0,17.0,0,,0,,,,,
183577,2008,1,9,3,1657.0,1703,1917.0,1933,OO,6528,N956SW,80.0,90.0,61.0,-16.0,-6.0,LAX,PHX,370,5.0,14.0,0,,0,,,,,
4143803,2008,7,7,1,1321.0,1255,1946.0,1905,AA,2074,N5BYAA,265.0,250.0,236.0,41.0,26.0,LAX,ORD,1745,11.0,18.0,0,,0,0.0,0.0,41.0,0.0,0.0
1708680,2008,3,13,4,635.0,640,840.0,855,AA,2324,N4XKAA,125.0,135.0,112.0,-15.0,-5.0,DFW,ORD,802,4.0,9.0,0,,0,,,,,
4761759,2008,8,7,4,710.0,715,1305.0,1320,AA,2270,N435AA,235.0,245.0,216.0,-15.0,-5.0,LAX,ORD,1745,6.0,13.0,0,,0,,,,,
5872047,2008,10,1,3,1510.0,1515,1719.0,1735,AA,2356,N262AA,129.0,140.0,111.0,-16.0,-5.0,DFW,ORD,802,7.0,11.0,0,,0,,,,,
4760518,2008,8,18,1,,1145,,1655,AA,2167,,,190.0,,,,LAX,DFW,1235,,,1,A,0,,,,,
2918598,2008,5,8,4,1615.0,1610,1744.0,1730,AA,2457,N4WLAA,209.0,200.0,193.0,14.0,5.0,DFW,LAX,1235,5.0,11.0,0,,0,,,,,
2913946,2008,5,2,5,711.0,715,943.0,940,AA,2099,N4XKAA,272.0,265.0,235.0,3.0,-4.0,ORD,LAX,1745,20.0,17.0,0,,0,,,,,
5871867,2008,10,30,4,1801.0,1800,2030.0,2025,AA,2345,N475AA,149.0,145.0,120.0,5.0,1.0,ORD,DFW,802,13.0,16.0,0,,0,,,,,
508151,2008,1,31,4,2226.0,2220,2349.0,2340,AA,1431,N3ASAA,203.0,200.0,172.0,9.0,6.0,DFW,LAX,1235,16.0,15.0,0,,0,,,,,
4415468,2008,8,7,4,1811.0,1757,2027.0,2019,OO,6122,N732SK,136.0,142.0,112.0,8.0,14.0,DFW,ORD,802,7.0,17.0,0,,0,,,,,
6123133,2008,11,16,7,1321.0,1331,1539.0,1552,OO,6522,N945SW,78.0,81.0,59.0,-13.0,-10.0,LAX,PHX,370,5.0,14.0,0,,0,,,,,
3521017,2008,6,7,6,830.0,830,1117.0,1045,AA,2309,N424AA,167.0,135.0,119.0,32.0,0.0,ORD,DFW,802,19.0,29.0,0,,0,0.0,0.0,32.0,0.0,0.0
3514906,2008,6,27,5,1727.0,1725,2318.0,2325,AA,1890,N591AA,231.0,240.0,213.0,-7.0,2.0,LAX,ORD,1745,6.0,12.0,0,,0,,,,,
205245,2008,1,23,3,1224.0,1234,1355.0,1356,OO,6229,N766SK,211.0,202.0,190.0,-1.0,-10.0,DFW,LAX,1235,5.0,16.0,0,,0,,,,,
5864906,2008,10,1,3,857.0,900,1040.0,1020,AA,1847,N253AA,163.0,140.0,110.0,20.0,-3.0,ATL,DFW,732,16.0,37.0,0,,0,0.0,0.0,20.0,0.0,0.0
4147130,2008,7,20,7,2133.0,2055,2357.0,2305,AA,2357,N562AA,144.0,130.0,110.0,52.0,38.0,ORD,DFW,802,11.0,23.0,0,,0,6.0,0.0,14.0,0.0,32.0
4422055,2008,8,11,1,1442.0,1444,1654.0,1712,OO,6119,N703SK,132.0,148.0,109.0,-18.0,-2.0,ORD,DFW,802,10.0,13.0,0,,0,,,,,
3168409,2008,6,3,2,539.0,545,851.0,900,OO,4114,N820SK,132.0,135.0,110.0,-9.0,-6.0,DFW,ATL,732,12.0,10.0,0,,0,,,,,
1685140,2008,3,18,2,1137.0,1105,1351.0,1330,AA,1247,N5EHAA,254.0,265.0,234.0,21.0,32.0,ORD,LAX,1745,8.0,12.0,0,,0,21.0,0.0,0.0,0.0,0.0
6381954,2008,11,22,6,1705.0,1710,2102.0,2130,AA,1406,N471AA,177.0,200.0,168.0,-28.0,-5.0,PHX,ORD,1440,3.0,6.0,0,,0,,,,,
4730824,2008,8,14,4,1709.0,1710,1911.0,1920,AA,889,N5CLAA,242.0,250.0,220.0,-9.0,-1.0,ORD,LAX,1745,9.0,13.0,0,,0,,,,,
1061335,2008,2,18,1,1246.0,1210,1421.0,1340,AA,477,N481AA,155.0,150.0,128.0,41.0,36.0,ATL,DFW,732,4.0,23.0,0,,0,0.0,0.0,5.0,0.0,36.0
2312156,2008,4,19,6,1533.0,1420,2012.0,1930,AA,2450,N525AA,159.0,190.0,140.0,42.0,73.0,LAX,DFW,1235,8.0,11.0,0,,0,5.0,0.0,0.0,0.0,37.0
6390637,2008,11,4,2,1904.0,1910,2200.0,2210,AA,1807,N466AA,116.0,120.0,83.0,-10.0,-6.0,ORD,ATL,606,9.0,24.0,0,,0,,,,,
6940560,2008,12,19,5,700.0,655,921.0,915,AA,2324,N4WKAA,141.0,140.0,113.0,6.0,5.0,DFW,ORD,802,15.0,13.0,0,,0,,,,,
4125651,2008,7,11,5,1933.0,1827,2033.0,1945,AA,1348,N4WPAA,120.0,138.0,89.0,48.0,66.0,ATL,ORD,606,7.0,24.0,0,,0,0.0,0.0,28.0,0.0,20.0
1099122,2008,2,26,2,656.0,645,933.0,910,AA,2303,N542AA,157.0,145.0,125.0,23.0,11.0,ORD,DFW,802,7.0,25.0,0,,0,0.0,11.0,12.0,0.0,0.0
4408842,2008,8,3,7,1726.0,1730,1851.0,1859,OO,6528,N912SW,85.0,89.0,62.0,-8.0,-4.0,LAX,PHX,370,4.0,19.0,0,,0,,,,,
6941838,2008,12,18,4,1142.0,1005,1316.0,1130,AA,2413,N472AA,214.0,205.0,186.0,106.0,97.0,DFW,LAX,1235,4.0,24.0,0,,0,20.0,0.0,9.0,0.0,77.0
5827759,2008,10,6,1,1039.0,1040,1301.0,1310,AA,309,N5DTAA,262.0,270.0,222.0,-9.0,-1.0,ORD,LAX,1745,11.0,29.0,0,,0,,,,,
6942392,2008,12,20,6,1448.0,1215,1945.0,1720,AA,2446,N336AA,177.0,185.0,145.0,145.0,153.0,LAX,DFW,1235,17.0,15.0,0,,0,31.0,0.0,0.0,0.0,114.0
6365364,2008,11,3,1,956.0,1000,1123.0,1140,AA,617,N3CRAA,147.0,160.0,108.0,-17.0,-4.0,ATL,DFW,732,12.0,27.0,0,,0,,,,,
6398896,2008,11,6,4,1124.0,1120,1233.0,1245,AA,2421,N350AA,189.0,205.0,175.0,-12.0,4.0,DFW,LAX,1235,4.0,10.0,0,,0,,,,,
6929115,2008,12,12,5,1159.0,1200,1454.0,1505,AA,1632,N248AA,115.0,125.0,95.0,-11.0,-1.0,DFW,ATL,732,6.0,14.0,0,,0,,,,,
6903685,2008,12,30,2,1134.0,1135,1303.0,1310,AA,489,N595AA,149.0,155.0,112.0,-7.0,-1.0,ATL,DFW,732,13.0,24.0,0,,0,,,,,
5871617,2008,10,28,2,1503.0,1500,1715.0,1725,AA,2333,N420AA,132.0,145.0,105.0,-10.0,3.0,ORD,DFW,802,15.0,12.0,0,,0,,,,,
1189832,2008,3,7,5,2108.0,2110,2323.0,2320,WN,710,N484WN,75.0,70.0,60.0,3.0,-2.0,LAX,PHX,370,8.0,7.0,0,,0,,,,,
1710748,2008,3,15,6,1358.0,1400,1900.0,1900,AA,2450,N5DAAA,182.0,180.0,136.0,0.0,-2.0,LAX,DFW,1235,32.0,14.0,0,,0,,,,,
526782,2008,1,18,5,926.0,915,,1045,AA,2332,N4XSAA,,90.0,,,11.0,DFW,ORD,802,,25.0,0,,1,,,,,
1395298,2008,3,30,7,1546.0,1533,1707.0,1655,OO,6522,N913SW,81.0,82.0,65.0,12.0,13.0,PHX,LAX,370,4.0,12.0,0,,0,,,,,
5853104,2008,10,5,7,1219.0,1220,1453.0,1445,AA,1407,N459AA,274.0,265.0,237.0,8.0,-1.0,ORD,LAX,1745,7.0,30.0,0,,0,,,,,
4764884,2008,8,17,7,1230.0,1230,1736.0,1745,AA,2446,N539AA,186.0,195.0,149.0,-9.0,0.0,LAX,DFW,1235,24.0,13.0,0,,0,,,,,
6922935,2008,12,24,3,758.0,805,1259.0,1315,AA,1364,N494AA,181.0,190.0,148.0,-16.0,-7.0,LAX,DFW,1235,18.0,15.0,0,,0,,,,,
2289973,2008,4,4,5,1121.0,1120,1543.0,1420,AA,1359,N4WNAA,202.0,120.0,102.0,83.0,1.0,ORD,ATL,606,37.0,63.0,0,,0,0.0,0.0,83.0,0.0,0.0
506993,2008,1,14,1,1225.0,1230,1359.0,1400,AA,1393,N237AA,154.0,150.0,130.0,-1.0,-5.0,ATL,DFW,732,8.0,16.0,0,,0,,,,,
6362313,2008,11,14,5,1408.0,1305,1830.0,1610,AA,474,N488AA,202.0,125.0,110.0,140.0,63.0,DFW,ATL,732,14.0,78.0,0,,0,0.0,0.0,140.0,0.0,0.0
2917807,2008,5,17,6,1119.0,1115,1231.0,1229,AA,2421,N365AA,192.0,194.0,151.0,2.0,4.0,DFW,LAX,1235,28.0,13.0,0,,0,,,,,
4314813,2008,8,27,3,1117.0,1120,1228.0,1235,WN,448,N488WN,71.0,75.0,59.0,-7.0,-3.0,LAX,PHX,370,4.0,8.0,0,,0,,,,,
