indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4764163,2008,8,9,6,937.0,920,1039.0,1030,AA,2413,N535AA,182.0,190.0,157.0,9.0,17.0,DFW,LAX,1235,12.0,13.0,0,,0,,,,,
1983827,2008,4,7,1,1039.0,1041,1156.0,1204,OO,6518,N979SW,77.0,83.0,56.0,-8.0,-2.0,LAX,PHX,370,5.0,16.0,0,,0,,,,,
6389601,2008,11,14,5,914.0,915,1132.0,1200,AA,1757,N594AA,258.0,285.0,236.0,-28.0,-1.0,ORD,LAX,1745,8.0,14.0,0,,0,,,,,
1080161,2008,2,5,2,2112.0,1810,2226.0,1929,AA,1348,N578AA,134.0,139.0,115.0,177.0,182.0,ATL,ORD,606,4.0,15.0,0,,0,0.0,0.0,177.0,0.0,0.0
2310367,2008,4,18,5,1146.0,1135,1344.0,1350,AA,2344,N546AA,118.0,135.0,101.0,-6.0,11.0,DFW,ORD,802,6.0,11.0,0,,0,,,,,
6398081,2008,11,21,5,1744.0,1725,1959.0,2005,AA,2345,N456AA,135.0,160.0,112.0,-6.0,19.0,ORD,DFW,802,9.0,14.0,0,,0,,,,,
89679,2008,1,30,3,1611.0,1605,1624.0,1625,WN,3684,N418WN,73.0,80.0,61.0,-1.0,6.0,PHX,LAX,370,5.0,7.0,0,,0,,,,,
2916038,2008,5,8,4,918.0,920,1149.0,1140,AA,2313,N449AA,151.0,140.0,119.0,9.0,-2.0,ORD,DFW,802,11.0,21.0,0,,0,,,,,
527097,2008,1,31,4,1554.0,1235,2058.0,1500,AA,2348,N482AA,304.0,145.0,132.0,358.0,199.0,DFW,ORD,802,5.0,167.0,0,,0,0.0,0.0,242.0,0.0,116.0
526557,2008,1,10,4,1150.0,1150,1424.0,1420,AA,2321,N513AA,154.0,150.0,131.0,4.0,0.0,ORD,DFW,802,5.0,18.0,0,,0,,,,,
518979,2008,1,9,3,1055.0,1100,1408.0,1405,AA,1868,N547AA,133.0,125.0,106.0,3.0,-5.0,DFW,ATL,732,14.0,13.0,0,,0,,,,,
1099321,2008,2,22,5,1038.0,1015,1310.0,1245,AA,2317,N499AA,152.0,150.0,120.0,25.0,23.0,ORD,DFW,802,11.0,21.0,0,,0,23.0,0.0,2.0,0.0,0.0
1708820,2008,3,29,6,1341.0,1345,1608.0,1615,AA,2329,N4WPAA,147.0,150.0,120.0,-7.0,-4.0,ORD,DFW,802,6.0,21.0,0,,0,,,,,
4764948,2008,8,19,2,1324.0,1325,1826.0,1840,AA,2448,N344AA,182.0,195.0,151.0,-14.0,-1.0,LAX,DFW,1235,10.0,21.0,0,,0,,,,,
6123134,2008,11,10,1,1334.0,1339,1545.0,1600,OO,6522,N925SW,71.0,81.0,58.0,-15.0,-5.0,LAX,PHX,370,3.0,10.0,0,,0,,,,,
4765162,2008,8,16,6,1721.0,1715,2209.0,2215,AA,2458,N5EAAA,168.0,180.0,151.0,-6.0,6.0,LAX,DFW,1235,6.0,11.0,0,,0,,,,,
3813227,2008,7,21,1,1751.0,1757,2003.0,2019,OO,6122,N776SK,132.0,142.0,115.0,-16.0,-6.0,DFW,ORD,802,8.0,9.0,0,,0,,,,,
2887694,2008,5,7,3,2321.0,2310,454.0,505,AA,1092,N5CEAA,213.0,235.0,194.0,-11.0,11.0,LAX,ORD,1745,7.0,12.0,0,,0,,,,,
2581707,2008,5,16,5,1449.0,1449,1954.0,1949,OO,6219,N762SK,185.0,180.0,167.0,5.0,0.0,LAX,DFW,1235,7.0,11.0,0,,0,,,,,
3511156,2008,6,14,6,2356.0,2355,536.0,550,AA,1740,N641AA,220.0,235.0,202.0,-14.0,1.0,LAX,ORD,1745,4.0,14.0,0,,0,,,,,
2878491,2008,5,15,4,1654.0,1650,1759.0,1805,AA,633,N5FRAA,185.0,195.0,165.0,-6.0,4.0,DFW,LAX,1235,9.0,11.0,0,,0,,,,,
4758712,2008,8,13,3,2127.0,2135,16.0,35,AA,2020,N577AA,109.0,120.0,98.0,-19.0,-8.0,DFW,ATL,732,3.0,8.0,0,,0,,,,,
2291149,2008,4,18,5,1227.0,1220,1500.0,1445,AA,1407,N4YTAA,273.0,265.0,237.0,15.0,7.0,ORD,LAX,1745,5.0,31.0,0,,0,0.0,0.0,10.0,0.0,5.0
2915288,2008,5,13,2,711.0,715,1308.0,1320,AA,2270,N4YLAA,237.0,245.0,215.0,-12.0,-4.0,LAX,ORD,1745,8.0,14.0,0,,0,,,,,
2915662,2008,5,26,1,2110.0,2105,2258.0,2225,AA,2289,N539AA,228.0,200.0,187.0,33.0,5.0,DFW,LAX,1235,8.0,33.0,0,,0,0.0,0.0,33.0,0.0,0.0
5301890,2008,9,23,2,1538.0,1540,2129.0,2135,AA,1546,N4XKAA,231.0,235.0,215.0,-6.0,-2.0,LAX,ORD,1745,5.0,11.0,0,,0,,,,,
6018178,2008,11,26,3,2154.0,2155,2212.0,2220,WN,527,N789SW,78.0,85.0,64.0,-8.0,-1.0,PHX,LAX,370,5.0,9.0,0,,0,,,,,
3484797,2008,6,22,7,2146.0,2000,12.0,2215,AA,607,N4YUAA,266.0,255.0,231.0,117.0,106.0,ORD,LAX,1745,12.0,23.0,0,,0,0.0,0.0,24.0,0.0,93.0
2310747,2008,4,29,2,1736.0,1740,1947.0,2000,AA,2366,N540AA,131.0,140.0,117.0,-13.0,-4.0,DFW,ORD,802,6.0,8.0,0,,0,,,,,
1385316,2008,3,24,1,2206.0,2210,2327.0,2334,OO,6453,N767SK,81.0,84.0,55.0,-7.0,-4.0,LAX,PHX,370,4.0,22.0,0,,0,,,,,
6941063,2008,12,1,1,1842.0,1830,2054.0,2105,AA,2349,N7AHAA,132.0,155.0,104.0,-11.0,12.0,ORD,DFW,802,12.0,16.0,0,,0,,,,,
1688556,2008,3,10,1,837.0,840,1254.0,1300,AA,1364,N576AA,137.0,140.0,120.0,-6.0,-3.0,PHX,DFW,868,9.0,8.0,0,,0,,,,,
2880240,2008,5,14,3,1226.0,1110,1252.0,1140,AA,707,N540AA,146.0,150.0,129.0,72.0,76.0,DFW,PHX,868,5.0,12.0,0,,0,8.0,0.0,0.0,0.0,64.0
2284674,2008,4,29,2,1914.0,1915,2045.0,2035,AA,1167,N258AA,151.0,140.0,115.0,10.0,-1.0,ATL,DFW,732,13.0,23.0,0,,0,,,,,
2310335,2008,4,21,1,1639.0,1645,1858.0,1915,AA,2341,N470AA,139.0,150.0,116.0,-17.0,-6.0,ORD,DFW,802,12.0,11.0,0,,0,,,,,
4762596,2008,8,24,7,1158.0,1050,1405.0,1310,AA,2317,N565AA,127.0,140.0,108.0,55.0,68.0,ORD,DFW,802,5.0,14.0,0,,0,55.0,0.0,0.0,0.0,0.0
2264932,2008,4,19,6,1000.0,1000,1151.0,1145,AA,309,N4XXAA,231.0,225.0,204.0,6.0,0.0,ORD,PHX,1440,5.0,22.0,0,,0,,,,,
3480156,2008,6,17,2,1925.0,1800,2137.0,2010,AA,411,N435AA,252.0,250.0,233.0,87.0,85.0,ORD,LAX,1745,6.0,13.0,0,,0,18.0,0.0,10.0,0.0,59.0
4133599,2008,7,8,2,950.0,950,1102.0,1110,AA,1657,N3BKAA,132.0,140.0,101.0,-8.0,0.0,ATL,DFW,732,6.0,25.0,0,,0,,,,,
6011200,2008,11,24,1,1450.0,1450,1509.0,1510,WN,1751,N905WN,79.0,80.0,61.0,-1.0,0.0,PHX,LAX,370,7.0,11.0,0,,0,,,,,
2301528,2008,4,24,4,1859.0,1855,2222.0,2155,AA,1807,N223AA,143.0,120.0,86.0,27.0,4.0,ORD,ATL,606,25.0,32.0,0,,0,0.0,0.0,27.0,0.0,0.0
498442,2008,1,8,2,1441.0,1430,1736.0,1730,AA,1098,N546AA,115.0,120.0,94.0,6.0,11.0,ORD,ATL,606,9.0,12.0,0,,0,,,,,
194139,2008,1,16,3,625.0,630,913.0,901,OO,5927,N715SK,168.0,151.0,132.0,12.0,-5.0,ORD,DFW,802,10.0,26.0,0,,0,,,,,
4122639,2008,7,23,3,1100.0,1100,1311.0,1315,AA,1247,N5BWAA,251.0,255.0,218.0,-4.0,0.0,ORD,LAX,1745,7.0,26.0,0,,0,,,,,
6940574,2008,12,2,2,1247.0,1225,1455.0,1500,AA,2325,N511AA,128.0,155.0,106.0,-5.0,22.0,ORD,DFW,802,6.0,16.0,0,,0,,,,,
1980038,2008,4,28,1,2025.0,2027,2136.0,2145,OO,6210,N762SK,191.0,198.0,171.0,-9.0,-2.0,DFW,LAX,1235,9.0,11.0,0,,0,,,,,
1378835,2008,3,20,4,1457.0,1500,1625.0,1624,OO,6522,N910SW,88.0,84.0,64.0,1.0,-3.0,PHX,LAX,370,5.0,19.0,0,,0,,,,,
794631,2008,2,19,2,1552.0,1600,1612.0,1624,OO,6522,N958SW,80.0,84.0,58.0,-12.0,-8.0,PHX,LAX,370,4.0,18.0,0,,0,,,,,
2305065,2008,4,10,4,1038.0,1025,1656.0,1630,AA,1960,N4XFAA,258.0,245.0,241.0,26.0,13.0,LAX,ORD,1745,6.0,11.0,0,,0,0.0,0.0,26.0,0.0,0.0
5853103,2008,10,3,5,1217.0,1220,1431.0,1445,AA,1407,N564AA,254.0,265.0,228.0,-14.0,-3.0,ORD,LAX,1745,6.0,20.0,0,,0,,,,,
2395556,2008,5,5,1,1939.0,1940,2054.0,2055,WN,206,N503SW,75.0,75.0,62.0,-1.0,-1.0,LAX,PHX,370,8.0,5.0,0,,0,,,,,
5454444,2008,10,24,5,2042.0,2045,2201.0,2200,WN,297,N327SW,79.0,75.0,64.0,1.0,-3.0,LAX,PHX,370,4.0,11.0,0,,0,,,,,
627603,2008,2,9,6,1351.0,1350,1558.0,1605,WN,1573,N214WN,67.0,75.0,55.0,-7.0,1.0,LAX,PHX,370,3.0,9.0,0,,0,,,,,
3521581,2008,6,6,5,1136.0,1135,1427.0,1350,AA,2344,N584AA,171.0,135.0,116.0,37.0,1.0,DFW,ORD,802,5.0,50.0,0,,0,0.0,0.0,37.0,0.0,0.0
1347111,2008,3,1,6,1318.0,1300,1547.0,1533,OO,6522,N971SW,89.0,93.0,59.0,14.0,18.0,LAX,PHX,370,5.0,25.0,0,,0,,,,,
4859671,2008,9,7,7,1841.0,1835,1958.0,2005,WN,1189,N551WN,77.0,90.0,56.0,-7.0,6.0,PHX,LAX,370,9.0,12.0,0,,0,,,,,
611869,2008,2,4,1,1259.0,1225,1342.0,1245,WN,1288,N282WN,103.0,80.0,56.0,57.0,34.0,PHX,LAX,370,9.0,38.0,0,,0,0.0,0.0,23.0,13.0,21.0
2281369,2008,4,13,7,1455.0,1455,1747.0,1755,AA,1059,N447AA,112.0,120.0,87.0,-8.0,0.0,ORD,ATL,606,15.0,10.0,0,,0,,,,,
6918348,2008,12,21,7,1050.0,1005,1219.0,1150,AA,1205,N590AA,149.0,165.0,133.0,29.0,45.0,DFW,PHX,868,3.0,13.0,0,,0,14.0,0.0,0.0,0.0,15.0
6398436,2008,11,14,5,2022.0,2025,2219.0,2235,AA,2374,N527AA,117.0,130.0,99.0,-16.0,-3.0,DFW,ORD,802,3.0,15.0,0,,0,,,,,
6373940,2008,11,25,2,1428.0,1430,1708.0,1730,AA,1098,N202AA,100.0,120.0,78.0,-22.0,-2.0,ORD,ATL,606,13.0,9.0,0,,0,,,,,
5873801,2008,10,9,4,1755.0,1545,1858.0,1705,AA,2457,N4WTAA,183.0,200.0,166.0,113.0,130.0,DFW,LAX,1235,5.0,12.0,0,,0,113.0,0.0,0.0,0.0,0.0
1076507,2008,2,8,5,858.0,855,1032.0,1025,AA,1209,N441AA,154.0,150.0,123.0,7.0,3.0,ATL,DFW,732,4.0,27.0,0,,0,,,,,
4134780,2008,7,14,1,1350.0,1355,1516.0,1505,AA,1699,N219AA,146.0,130.0,112.0,11.0,-5.0,ATL,DFW,732,8.0,26.0,0,,0,,,,,
1099769,2008,2,11,1,1734.0,1635,2000.0,1910,AA,2341,N422AA,146.0,155.0,125.0,50.0,59.0,ORD,DFW,802,7.0,14.0,0,,0,0.0,19.0,0.0,0.0,31.0
5414468,2008,10,12,7,1653.0,1650,1802.0,1805,WN,617,N427WN,69.0,75.0,55.0,-3.0,3.0,LAX,PHX,370,5.0,9.0,0,,0,,,,,
3801485,2008,7,14,1,1448.0,1454,1958.0,2005,OO,6219,N758SK,190.0,191.0,171.0,-7.0,-6.0,LAX,DFW,1235,7.0,12.0,0,,0,,,,,
1706051,2008,3,31,1,651.0,655,930.0,925,AA,2099,N4XTAA,279.0,270.0,258.0,5.0,-4.0,ORD,LAX,1745,7.0,14.0,0,,0,,,,,
6398348,2008,11,8,6,1756.0,1800,2001.0,2020,AA,2368,N508AA,125.0,140.0,109.0,-19.0,-4.0,DFW,ORD,802,6.0,10.0,0,,0,,,,,
526206,2008,1,21,1,1102.0,1105,1614.0,1610,AA,2300,N564AA,192.0,185.0,154.0,4.0,-3.0,LAX,DFW,1235,18.0,20.0,0,,0,,,,,
2918096,2008,5,1,4,845.0,845,1337.0,1345,AA,2430,N5DHAA,172.0,180.0,143.0,-8.0,0.0,LAX,DFW,1235,9.0,20.0,0,,0,,,,,
1063165,2008,2,2,6,729.0,730,1035.0,1045,AA,558,N597AA,126.0,135.0,104.0,-10.0,-1.0,PHX,DFW,868,10.0,12.0,0,,0,,,,,
5871408,2008,10,5,7,1157.0,1200,1415.0,1425,AA,2321,N427AA,138.0,145.0,110.0,-10.0,-3.0,ORD,DFW,802,7.0,21.0,0,,0,,,,,
4763246,2008,8,29,5,2115.0,2005,2326.0,2220,AA,2355,N434AA,131.0,135.0,112.0,66.0,70.0,ORD,DFW,802,6.0,13.0,0,,0,0.0,66.0,0.0,0.0,0.0
6916274,2008,12,11,4,718.0,725,857.0,900,AA,1123,N3BWAA,159.0,155.0,129.0,-3.0,-7.0,DFW,PHX,868,11.0,19.0,0,,0,,,,,
6931409,2008,12,21,7,2019.0,1905,2257.0,2155,AA,1733,N4YGAA,218.0,230.0,200.0,62.0,74.0,ORD,PHX,1440,4.0,14.0,0,,0,0.0,59.0,0.0,0.0,3.0
6392130,2008,11,14,5,1914.0,1915,2048.0,2050,AA,1875,N4YPAA,154.0,155.0,130.0,-2.0,-1.0,DFW,PHX,868,6.0,18.0,0,,0,,,,,
1101421,2008,2,21,4,1508.0,1515,2023.0,2015,AA,2452,N3DDAA,195.0,180.0,161.0,8.0,-7.0,LAX,DFW,1235,15.0,19.0,0,,0,,,,,
6536389,2008,12,25,4,1230.0,1210,1259.0,1240,WN,410,N742SW,89.0,90.0,69.0,19.0,20.0,PHX,LAX,370,7.0,13.0,0,,0,6.0,0.0,0.0,0.0,13.0
6369209,2008,11,8,6,602.0,605,1156.0,1205,AA,810,N594AA,234.0,240.0,211.0,-9.0,-3.0,LAX,ORD,1745,5.0,18.0,0,,0,,,,,
4104800,2008,7,31,4,800.0,800,915.0,910,AA,450,N578AA,135.0,130.0,104.0,5.0,0.0,ATL,DFW,732,14.0,17.0,0,,0,,,,,
1098616,2008,2,14,4,624.0,625,1212.0,1225,AA,2276,N566AA,228.0,240.0,195.0,-13.0,-1.0,LAX,ORD,1745,8.0,25.0,0,,0,,,,,
2916500,2008,5,6,2,1101.0,1040,1305.0,1255,AA,2340,N297AA,124.0,135.0,106.0,10.0,21.0,DFW,ORD,802,11.0,7.0,0,,0,,,,,
5017264,2008,9,16,2,1301.0,1308,1434.0,1423,OO,6229,N701SK,213.0,195.0,165.0,11.0,-7.0,DFW,LAX,1235,11.0,37.0,0,,0,,,,,
6649401,2008,12,8,1,2003.0,2000,2327.0,2225,OO,6232,N744SK,204.0,145.0,176.0,62.0,3.0,ORD,DFW,802,8.0,20.0,0,,0,0.0,0.0,59.0,0.0,3.0
5316084,2008,9,25,4,915.0,915,1124.0,1140,AA,2313,N3CWAA,129.0,145.0,105.0,-16.0,0.0,ORD,DFW,802,7.0,17.0,0,,0,,,,,
1708879,2008,3,26,3,,915,,1130,AA,2332,,,135.0,,,,DFW,ORD,802,,,1,A,0,,,,,
3182404,2008,6,11,3,2035.0,2036,2143.0,2145,OO,6210,N756SK,188.0,189.0,170.0,-2.0,-1.0,DFW,LAX,1235,10.0,8.0,0,,0,,,,,
4755270,2008,8,26,2,1034.0,1035,1120.0,1135,AA,1861,N4WUAA,106.0,120.0,83.0,-15.0,-1.0,ATL,ORD,606,4.0,19.0,0,,0,,,,,
3510055,2008,6,19,4,1633.0,1355,1742.0,1505,AA,1699,N4YGAA,129.0,130.0,106.0,157.0,158.0,ATL,DFW,732,5.0,18.0,0,,0,0.0,6.0,0.0,0.0,151.0
1810944,2008,4,9,3,2040.0,2040,2148.0,2155,WN,119,N796SW,68.0,75.0,57.0,-7.0,0.0,LAX,PHX,370,3.0,8.0,0,,0,,,,,
3679515,2008,7,25,5,944.0,945,1120.0,1105,WN,3069,N759GS,96.0,80.0,71.0,15.0,-1.0,LAX,PHX,370,5.0,20.0,0,,0,0.0,0.0,15.0,0.0,0.0
1673790,2008,3,8,6,1611.0,1605,1735.0,1730,AA,739,N4UBAA,204.0,205.0,182.0,5.0,6.0,DFW,LAX,1235,6.0,16.0,0,,0,,,,,
4146500,2008,7,28,1,1201.0,1205,1407.0,1423,AA,2321,N4WJAA,126.0,138.0,105.0,-16.0,-4.0,ORD,DFW,802,7.0,14.0,0,,0,,,,,
3522652,2008,6,13,5,926.0,920,1041.0,1030,AA,2413,N423AA,195.0,190.0,167.0,11.0,6.0,DFW,LAX,1235,7.0,21.0,0,,0,,,,,
1063191,2008,2,28,4,728.0,730,1038.0,1045,AA,558,N552AA,130.0,135.0,107.0,-7.0,-2.0,PHX,DFW,868,13.0,10.0,0,,0,,,,,
1099293,2008,2,23,6,942.0,920,1209.0,1150,AA,2313,N497AA,147.0,150.0,119.0,19.0,22.0,ORD,DFW,802,10.0,18.0,0,,0,19.0,0.0,0.0,0.0,0.0
1710866,2008,3,14,5,715.0,715,907.0,905,AA,2455,N423AA,232.0,230.0,211.0,2.0,0.0,ORD,PHX,1440,6.0,15.0,0,,0,,,,,
2558029,2008,5,1,4,1548.0,1533,1711.0,1655,OO,6522,N919SW,83.0,82.0,65.0,16.0,15.0,PHX,LAX,370,7.0,11.0,0,,0,0.0,0.0,1.0,0.0,15.0
2395559,2008,5,5,1,1343.0,1330,1514.0,1445,WN,577,N272WN,91.0,75.0,63.0,29.0,13.0,LAX,PHX,370,7.0,21.0,0,,0,0.0,0.0,16.0,0.0,13.0
4741669,2008,8,30,6,1403.0,1405,1559.0,1615,AA,1345,N4WKAA,236.0,250.0,216.0,-16.0,-2.0,ORD,LAX,1745,8.0,12.0,0,,0,,,,,
5318432,2008,9,10,3,725.0,730,915.0,910,AA,2455,N446AA,230.0,220.0,206.0,5.0,-5.0,ORD,PHX,1440,5.0,19.0,0,,0,,,,,
6906562,2008,12,11,4,701.0,705,1013.0,1020,AA,618,N4XCAA,132.0,135.0,109.0,-7.0,-4.0,PHX,DFW,868,9.0,14.0,0,,0,,,,,
6942341,2008,12,31,3,1354.0,1330,1505.0,1455,AA,2445,N3CBAA,191.0,205.0,172.0,10.0,24.0,DFW,LAX,1235,8.0,11.0,0,,0,,,,,
4760402,2008,8,31,7,711.0,715,912.0,925,AA,2099,N4YLAA,241.0,250.0,226.0,-13.0,-4.0,ORD,LAX,1745,5.0,10.0,0,,0,,,,,
6399064,2008,11,27,4,725.0,730,1215.0,1235,AA,2430,N3CEAA,170.0,185.0,142.0,-20.0,-5.0,LAX,DFW,1235,6.0,22.0,0,,0,,,,,
2271965,2008,4,4,5,1643.0,1640,1852.0,1905,AA,557,N5DLAA,249.0,265.0,232.0,-13.0,3.0,ORD,LAX,1745,4.0,13.0,0,,0,,,,,
4134358,2008,7,13,7,2052.0,1945,2205.0,2100,AA,1688,N5CTAA,193.0,195.0,164.0,65.0,67.0,DFW,LAX,1235,12.0,17.0,0,,0,53.0,0.0,0.0,0.0,12.0
6373947,2008,11,5,3,916.0,920,1314.0,1340,AA,1098,N274AA,178.0,200.0,164.0,-26.0,-4.0,PHX,ORD,1440,5.0,9.0,0,,0,,,,,
