indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3174368,2008,6,6,5,740.0,635,856.0,758,OO,6526,N907SW,76.0,83.0,57.0,58.0,65.0,LAX,PHX,370,4.0,15.0,0,,0,58.0,0.0,0.0,0.0,0.0
6652238,2008,12,27,6,2054.0,2055,2309.0,2316,OO,6453,N760SK,75.0,81.0,58.0,-7.0,-1.0,LAX,PHX,370,4.0,13.0,0,,0,,,,,
2883053,2008,5,18,7,1822.0,1745,2122.0,2055,AA,848,N233AA,120.0,130.0,100.0,27.0,37.0,DFW,ATL,732,5.0,15.0,0,,0,27.0,0.0,0.0,0.0,0.0
5853097,2008,10,28,2,1517.0,1520,2041.0,2045,AA,1406,N575AA,204.0,205.0,181.0,-4.0,-3.0,PHX,ORD,1440,5.0,18.0,0,,0,,,,,
5872322,2008,10,5,7,1912.0,1910,2117.0,2120,AA,2372,N448AA,125.0,130.0,106.0,-3.0,2.0,DFW,ORD,802,9.0,10.0,0,,0,,,,,
1682876,2008,3,13,4,1909.0,1855,2049.0,2030,AA,1167,N573AA,160.0,155.0,119.0,19.0,14.0,ATL,DFW,732,15.0,26.0,0,,0,11.0,0.0,5.0,0.0,3.0
4100422,2008,7,25,5,958.0,1000,1135.0,1140,AA,309,N274AA,217.0,220.0,188.0,-5.0,-2.0,ORD,PHX,1440,7.0,22.0,0,,0,,,,,
5871803,2008,10,28,2,1151.0,1150,1403.0,1405,AA,2344,N420AA,132.0,135.0,115.0,-2.0,1.0,DFW,ORD,802,6.0,11.0,0,,0,,,,,
1845401,2008,4,19,6,1338.0,1335,1515.0,1455,WN,1383,N392SW,97.0,80.0,61.0,20.0,3.0,PHX,LAX,370,10.0,26.0,0,,0,0.0,0.0,20.0,0.0,0.0
4146543,2008,7,10,4,1246.0,1250,1455.0,1515,AA,2325,N521AA,129.0,145.0,112.0,-20.0,-4.0,ORD,DFW,802,5.0,12.0,0,,0,,,,,
5835033,2008,10,2,4,734.0,740,847.0,900,AA,569,N248AA,133.0,140.0,111.0,-13.0,-6.0,ATL,DFW,732,4.0,18.0,0,,0,,,,,
5857649,2008,10,16,4,2233.0,2215,2256.0,2240,AA,1581,N425AA,143.0,145.0,127.0,16.0,18.0,DFW,PHX,868,4.0,12.0,0,,0,4.0,0.0,0.0,0.0,12.0
3498338,2008,6,10,2,1101.0,1100,1333.0,1315,AA,1247,N5DMAA,272.0,255.0,239.0,18.0,1.0,ORD,LAX,1745,14.0,19.0,0,,0,0.0,0.0,18.0,0.0,0.0
1480898,2008,3,2,7,851.0,845,1101.0,1100,WN,728,N263WN,70.0,75.0,58.0,1.0,6.0,LAX,PHX,370,5.0,7.0,0,,0,,,,,
1100389,2008,2,13,3,1950.0,1955,2200.0,2210,AA,2374,N533AA,130.0,135.0,114.0,-10.0,-5.0,DFW,ORD,802,3.0,13.0,0,,0,,,,,
6520792,2008,12,20,6,952.0,850,1202.0,1110,WN,1292,N743SW,70.0,80.0,55.0,52.0,62.0,LAX,PHX,370,5.0,10.0,0,,0,2.0,0.0,0.0,0.0,50.0
4321694,2008,8,29,5,1233.0,1230,1342.0,1350,WN,239,N452WN,69.0,80.0,57.0,-8.0,3.0,LAX,PHX,370,5.0,7.0,0,,0,,,,,
3520893,2008,6,23,1,1051.0,1035,1544.0,1545,AA,2300,N5ERAA,173.0,190.0,150.0,-1.0,16.0,LAX,DFW,1235,4.0,19.0,0,,0,,,,,
5318863,2008,9,15,1,2139.0,2140,2251.0,2255,AA,2489,N3CUAA,192.0,195.0,160.0,-4.0,-1.0,DFW,LAX,1235,14.0,18.0,0,,0,,,,,
5317755,2008,9,28,7,1054.0,1055,1156.0,1215,AA,2421,N584AA,182.0,200.0,162.0,-19.0,-1.0,DFW,LAX,1235,8.0,12.0,0,,0,,,,,
4147155,2008,7,15,2,1603.0,1600,1829.0,1825,AA,2360,N292AA,146.0,145.0,115.0,4.0,3.0,DFW,ORD,802,21.0,10.0,0,,0,,,,,
3520925,2008,6,26,4,605.0,600,811.0,815,AA,2301,N584AA,126.0,135.0,106.0,-4.0,5.0,ORD,DFW,802,7.0,13.0,0,,0,,,,,
1063166,2008,2,3,7,723.0,730,1030.0,1045,AA,558,N4WJAA,127.0,135.0,111.0,-15.0,-7.0,PHX,DFW,868,8.0,8.0,0,,0,,,,,
6399381,2008,11,19,3,1439.0,1440,1941.0,1950,AA,2450,N561AA,182.0,190.0,159.0,-9.0,-1.0,LAX,DFW,1235,12.0,11.0,0,,0,,,,,
2291814,2008,4,4,5,2349.0,2220,107.0,2340,AA,1431,N3CUAA,198.0,200.0,166.0,87.0,89.0,DFW,LAX,1235,11.0,21.0,0,,0,11.0,0.0,0.0,0.0,76.0
487501,2008,1,8,2,725.0,730,1032.0,1045,AA,558,N214AA,127.0,135.0,107.0,-13.0,-5.0,PHX,DFW,868,11.0,9.0,0,,0,,,,,
1670869,2008,3,12,3,1954.0,1950,2209.0,2220,AA,607,N5CDAA,255.0,270.0,231.0,-11.0,4.0,ORD,LAX,1745,10.0,14.0,0,,0,,,,,
2276409,2008,4,6,7,556.0,600,1136.0,1205,AA,764,N4WLAA,220.0,245.0,200.0,-29.0,-4.0,LAX,ORD,1745,5.0,15.0,0,,0,,,,,
4765641,2008,8,10,7,4.0,2125,105.0,2230,AA,2479,N3AXAA,181.0,185.0,162.0,155.0,159.0,DFW,LAX,1235,7.0,12.0,0,,0,75.0,0.0,0.0,0.0,80.0
2289276,2008,4,22,2,1954.0,1950,2252.0,2250,AA,1332,N418AA,118.0,120.0,98.0,2.0,4.0,DFW,ATL,732,10.0,10.0,0,,0,,,,,
3511740,2008,6,2,1,,1220,,1650,AA,1760,,,150.0,,,,PHX,DFW,868,,,1,A,0,,,,,
2916223,2008,5,8,4,749.0,750,959.0,1005,AA,2328,N581AA,130.0,135.0,106.0,-6.0,-1.0,DFW,ORD,802,8.0,16.0,0,,0,,,,,
492297,2008,1,3,4,613.0,600,1205.0,1159,AA,764,N595AA,232.0,239.0,208.0,6.0,13.0,LAX,ORD,1745,8.0,16.0,0,,0,,,,,
2886821,2008,5,24,6,735.0,740,844.0,835,AA,1067,N245AA,129.0,115.0,103.0,9.0,-5.0,ATL,ORD,606,8.0,18.0,0,,0,,,,,
3516359,2008,6,12,4,1025.0,1025,1622.0,1630,AA,1960,N4WSAA,237.0,245.0,208.0,-8.0,0.0,LAX,ORD,1745,14.0,15.0,0,,0,,,,,
2298542,2008,4,3,4,1404.0,1400,1541.0,1525,AA,1699,N415AA,157.0,145.0,121.0,16.0,4.0,ATL,DFW,732,12.0,24.0,0,,0,0.0,0.0,16.0,0.0,0.0
4103790,2008,7,31,4,,1800,,2010,AA,411,,,250.0,,,,ORD,LAX,1745,,,1,A,0,,,,,
6910547,2008,12,2,2,600.0,605,1229.0,1205,AA,810,N435AA,269.0,240.0,220.0,24.0,-5.0,LAX,ORD,1745,21.0,28.0,0,,0,0.0,0.0,24.0,0.0,0.0
4123641,2008,7,12,6,1419.0,1235,1439.0,1255,AA,1279,N4XJAA,140.0,140.0,116.0,104.0,104.0,DFW,PHX,868,5.0,19.0,0,,0,104.0,0.0,0.0,0.0,0.0
2876454,2008,5,26,1,608.0,610,916.0,910,AA,536,N3CKAA,128.0,120.0,103.0,6.0,-2.0,DFW,ATL,732,15.0,10.0,0,,0,,,,,
4117216,2008,7,25,5,1444.0,1447,1747.0,1747,AA,1059,N593AA,123.0,120.0,98.0,0.0,-3.0,ORD,ATL,606,6.0,19.0,0,,0,,,,,
1192984,2008,3,8,6,1316.0,1315,1530.0,1535,WN,3870,N368SW,74.0,80.0,59.0,-5.0,1.0,LAX,PHX,370,7.0,8.0,0,,0,,,,,
4148529,2008,7,27,7,1303.0,1305,1405.0,1410,AA,2431,N3BLAA,182.0,185.0,153.0,-5.0,-2.0,DFW,LAX,1235,13.0,16.0,0,,0,,,,,
4148974,2008,7,3,4,1726.0,1715,2232.0,2215,AA,2458,N5EMAA,186.0,180.0,158.0,17.0,11.0,LAX,DFW,1235,5.0,23.0,0,,0,11.0,0.0,6.0,0.0,0.0
526972,2008,1,30,3,1644.0,1630,1945.0,1905,AA,2341,N401AA,181.0,155.0,134.0,40.0,14.0,ORD,DFW,802,30.0,17.0,0,,0,0.0,0.0,26.0,0.0,14.0
4763121,2008,8,28,4,1759.0,1750,2005.0,2015,AA,2345,N491AA,126.0,145.0,107.0,-10.0,9.0,ORD,DFW,802,8.0,11.0,0,,0,,,,,
5317088,2008,9,3,3,2004.0,2010,2157.0,2220,AA,2374,N570AA,113.0,130.0,99.0,-23.0,-6.0,DFW,ORD,802,4.0,10.0,0,,0,,,,,
1702066,2008,3,5,3,938.0,940,1154.0,1210,AA,1909,N5EVAA,256.0,270.0,230.0,-16.0,-2.0,ORD,LAX,1745,14.0,12.0,0,,0,,,,,
5425658,2008,10,15,3,1013.0,1000,1135.0,1135,WN,1626,N655WN,82.0,95.0,62.0,0.0,13.0,PHX,LAX,370,7.0,13.0,0,,0,,,,,
5871569,2008,10,11,6,1408.0,1410,1619.0,1635,AA,2331,N571AA,131.0,145.0,115.0,-16.0,-2.0,ORD,DFW,802,6.0,10.0,0,,0,,,,,
4752231,2008,8,15,5,944.0,945,1207.0,1155,AA,1745,N5CDAA,263.0,250.0,229.0,12.0,-1.0,ORD,LAX,1745,21.0,13.0,0,,0,,,,,
4116196,2008,7,3,4,949.0,955,1004.0,1015,AA,1031,N556AA,135.0,140.0,114.0,-11.0,-6.0,DFW,PHX,868,5.0,16.0,0,,0,,,,,
5825502,2008,10,5,7,1308.0,1300,1521.0,1510,AA,86,N7ACAA,133.0,130.0,104.0,11.0,8.0,DFW,ORD,802,5.0,24.0,0,,0,,,,,
4147166,2008,7,26,6,1556.0,1600,1827.0,1825,AA,2360,N415AA,151.0,145.0,113.0,2.0,-4.0,DFW,ORD,802,30.0,8.0,0,,0,,,,,
2887113,2008,5,6,2,1106.0,1110,1512.0,1525,AA,1074,N501AA,126.0,135.0,107.0,-13.0,-4.0,PHX,DFW,868,10.0,9.0,0,,0,,,,,
6393677,2008,11,1,6,2038.0,2040,2104.0,2105,AA,1955,N246AA,146.0,145.0,124.0,-1.0,-2.0,DFW,PHX,868,8.0,14.0,0,,0,,,,,
5317609,2008,9,4,4,918.0,920,1039.0,1040,AA,2413,N287AA,201.0,200.0,173.0,-1.0,-2.0,DFW,LAX,1235,10.0,18.0,0,,0,,,,,
5987281,2008,11,17,1,1910.0,1905,2119.0,2125,WN,3833,N410WN,69.0,80.0,58.0,-6.0,5.0,LAX,PHX,370,4.0,7.0,0,,0,,,,,
6381602,2008,11,9,7,945.0,950,1244.0,1305,AA,1392,N3BBAA,119.0,135.0,102.0,-21.0,-5.0,PHX,DFW,868,9.0,8.0,0,,0,,,,,
3519850,2008,6,29,7,1725.0,1520,2208.0,1840,AA,2222,N583AA,223.0,140.0,101.0,208.0,125.0,DFW,ATL,732,11.0,111.0,0,,0,125.0,0.0,83.0,0.0,0.0
5871511,2008,10,15,3,805.0,810,1021.0,1025,AA,2328,N410AA,136.0,135.0,102.0,-4.0,-5.0,DFW,ORD,802,18.0,16.0,0,,0,,,,,
6929008,2008,12,25,4,1448.0,1440,2023.0,2050,AA,1624,N4XYAA,215.0,250.0,187.0,-27.0,8.0,LAX,ORD,1745,13.0,15.0,0,,0,,,,,
2432983,2008,5,16,5,1958.0,1925,2106.0,2040,WN,2973,N279WN,68.0,75.0,60.0,26.0,33.0,LAX,PHX,370,3.0,5.0,0,,0,0.0,0.0,9.0,0.0,17.0
1711077,2008,3,3,1,1830.0,1820,2007.0,1934,AA,2473,N345AA,217.0,194.0,166.0,33.0,10.0,DFW,LAX,1235,5.0,46.0,0,,0,0.0,10.0,23.0,0.0,0.0
5836304,2008,10,16,4,1823.0,1820,2045.0,2050,AA,635,N5CSAA,262.0,270.0,231.0,-5.0,3.0,ORD,LAX,1745,12.0,19.0,0,,0,,,,,
81787,2008,1,28,1,856.0,845,1105.0,1100,WN,728,N276WN,69.0,75.0,56.0,5.0,11.0,LAX,PHX,370,6.0,7.0,0,,0,,,,,
5871302,2008,10,18,6,914.0,915,1123.0,1140,AA,2313,N513AA,129.0,145.0,105.0,-17.0,-1.0,ORD,DFW,802,8.0,16.0,0,,0,,,,,
5467965,2008,10,28,2,1147.0,1150,1302.0,1310,WN,691,N246LV,75.0,80.0,57.0,-8.0,-3.0,PHX,LAX,370,9.0,9.0,0,,0,,,,,
4763276,2008,8,28,4,1518.0,1510,1738.0,1733,AA,2356,N4YHAA,140.0,143.0,123.0,5.0,8.0,DFW,ORD,802,8.0,9.0,0,,0,,,,,
6942413,2008,12,8,1,1338.0,1340,1824.0,1845,AA,2448,N389AA,166.0,185.0,148.0,-21.0,-2.0,LAX,DFW,1235,5.0,13.0,0,,0,,,,,
6941776,2008,12,18,4,925.0,920,1050.0,1040,AA,2409,N3CEAA,205.0,200.0,180.0,10.0,5.0,DFW,LAX,1235,5.0,20.0,0,,0,,,,,
5303745,2008,9,17,3,1150.0,1155,1500.0,1515,AA,1616,N471AA,130.0,140.0,106.0,-15.0,-5.0,DFW,ATL,732,15.0,9.0,0,,0,,,,,
6398766,2008,11,28,5,555.0,600,1054.0,1055,AA,2410,N5CYAA,179.0,175.0,147.0,-1.0,-5.0,LAX,DFW,1235,15.0,17.0,0,,0,,,,,
6929000,2008,12,17,3,1520.0,1440,2043.0,2050,AA,1624,N4WNAA,203.0,250.0,184.0,-7.0,40.0,LAX,ORD,1745,6.0,13.0,0,,0,,,,,
5570003,2008,10,23,4,1302.0,1308,1424.0,1423,OO,6229,N758SK,202.0,195.0,174.0,1.0,-6.0,DFW,LAX,1235,10.0,18.0,0,,0,,,,,
4762547,2008,8,6,3,1018.0,920,1236.0,1140,AA,2313,N227AA,138.0,140.0,111.0,56.0,58.0,ORD,DFW,802,13.0,14.0,0,,0,12.0,0.0,0.0,0.0,44.0
6511976,2008,12,17,3,1721.0,1335,1825.0,1400,WN,1945,N260WN,124.0,85.0,76.0,265.0,226.0,PHX,LAX,370,35.0,13.0,0,,0,17.0,0.0,39.0,0.0,209.0
6640949,2008,12,19,5,1921.0,1758,2213.0,2015,OO,5843,N701SK,172.0,137.0,97.0,118.0,83.0,DFW,ORD,802,57.0,18.0,0,,0,0.0,0.0,35.0,0.0,83.0
5317667,2008,9,2,2,19.0,30,506.0,525,AA,2414,N3BPAA,167.0,175.0,150.0,-19.0,-11.0,LAX,DFW,1235,3.0,14.0,0,,0,,,,,
189670,2008,1,13,7,1656.0,1703,1914.0,1933,OO,6528,N948SW,78.0,90.0,62.0,-19.0,-7.0,LAX,PHX,370,3.0,13.0,0,,0,,,,,
6523525,2008,12,21,7,933.0,930,1144.0,1145,WN,1716,N288WN,71.0,75.0,55.0,-1.0,3.0,LAX,PHX,370,5.0,11.0,0,,0,,,,,
3502423,2008,6,18,3,844.0,850,1001.0,1010,AA,1397,N541AA,137.0,140.0,110.0,-9.0,-6.0,ATL,DFW,732,5.0,22.0,0,,0,,,,,
1691034,2008,3,21,5,1353.0,1355,1446.0,1430,AA,1457,N483AA,173.0,155.0,143.0,16.0,-2.0,DFW,PHX,868,10.0,20.0,0,,0,0.0,0.0,16.0,0.0,0.0
4723129,2008,8,25,1,605.0,605,919.0,910,AA,536,N3BYAA,134.0,125.0,113.0,9.0,0.0,DFW,ATL,732,9.0,12.0,0,,0,,,,,
2292512,2008,4,28,1,1412.0,1410,1438.0,1445,AA,1457,N214AA,146.0,155.0,128.0,-7.0,2.0,DFW,PHX,868,3.0,15.0,0,,0,,,,,
6942155,2008,12,29,1,1254.0,1245,1404.0,1420,AA,2431,N555AA,190.0,215.0,168.0,-16.0,9.0,DFW,LAX,1235,5.0,17.0,0,,0,,,,,
4762457,2008,8,9,6,825.0,830,1034.0,1045,AA,2309,N533AA,129.0,135.0,104.0,-11.0,-5.0,ORD,DFW,802,10.0,15.0,0,,0,,,,,
1688657,2008,3,18,2,,1700,,1830,AA,1367,,,150.0,,,,ATL,DFW,732,,,1,B,0,,,,,
2299723,2008,4,27,7,2350.0,2355,543.0,550,AA,1740,N5ENAA,233.0,235.0,216.0,-7.0,-5.0,LAX,ORD,1745,4.0,13.0,0,,0,,,,,
501861,2008,1,8,2,,855,,1025,AA,1209,,,150.0,,,,ATL,DFW,732,,,1,A,0,,,,,
6399813,2008,11,16,7,1924.0,1930,17.0,20,AA,2468,N491AA,173.0,170.0,155.0,-3.0,-6.0,LAX,DFW,1235,7.0,11.0,0,,0,,,,,
5873318,2008,10,7,2,1246.0,1250,1344.0,1410,AA,2431,N3CRAA,178.0,200.0,157.0,-26.0,-4.0,DFW,LAX,1235,5.0,16.0,0,,0,,,,,
527687,2008,1,22,2,2206.0,2130,9.0,2335,AA,2376,N559AA,123.0,125.0,102.0,34.0,36.0,DFW,ORD,802,8.0,13.0,0,,0,0.0,0.0,0.0,0.0,34.0
4935225,2008,9,30,2,704.0,705,822.0,830,WN,238,N308SA,78.0,85.0,59.0,-8.0,-1.0,PHX,LAX,370,5.0,14.0,0,,0,,,,,
2299563,2008,4,29,2,1953.0,1950,2131.0,2135,AA,1733,N4YSAA,218.0,225.0,200.0,-4.0,3.0,ORD,PHX,1440,7.0,11.0,0,,0,,,,,
5872702,2008,10,2,4,1353.0,1350,1514.0,1500,AA,2405,N3DEAA,201.0,190.0,177.0,14.0,3.0,DFW,LAX,1235,6.0,18.0,0,,0,,,,,
2311941,2008,4,16,3,1024.0,1000,1515.0,1505,AA,2440,N420AA,171.0,185.0,147.0,10.0,24.0,LAX,DFW,1235,9.0,15.0,0,,0,,,,,
2914504,2008,5,29,4,4.0,10,456.0,500,AA,2210,N3CHAA,172.0,170.0,147.0,-4.0,-6.0,LAX,DFW,1235,7.0,18.0,0,,0,,,,,
1709056,2008,3,26,3,1635.0,1635,1912.0,1910,AA,2341,N460AA,157.0,155.0,118.0,2.0,0.0,ORD,DFW,802,18.0,21.0,0,,0,,,,,
5872639,2008,10,28,2,707.0,640,805.0,750,AA,2401,N611AA,178.0,190.0,158.0,15.0,27.0,DFW,LAX,1235,5.0,15.0,0,,0,15.0,0.0,0.0,0.0,0.0
6361324,2008,11,10,1,720.0,715,848.0,845,AA,433,N515AA,148.0,150.0,121.0,3.0,5.0,ATL,DFW,732,11.0,16.0,0,,0,,,,,
1226079,2008,3,18,2,1929.0,1815,2045.0,1930,WN,154,N433LV,76.0,75.0,59.0,75.0,74.0,LAX,PHX,370,6.0,11.0,0,,0,74.0,0.0,1.0,0.0,0.0
6366800,2008,11,7,5,1701.0,1705,2041.0,2010,AA,686,N479AA,160.0,125.0,113.0,31.0,-4.0,DFW,ATL,732,31.0,16.0,0,,0,0.0,0.0,31.0,0.0,0.0
6381008,2008,11,11,2,759.0,805,1256.0,1315,AA,1364,N559AA,177.0,190.0,157.0,-19.0,-6.0,LAX,DFW,1235,10.0,10.0,0,,0,,,,,
480879,2008,1,31,4,644.0,650,812.0,810,AA,315,N3BGAA,148.0,140.0,127.0,2.0,-6.0,ATL,DFW,732,8.0,13.0,0,,0,,,,,
3165216,2008,6,1,7,544.0,545,858.0,900,OO,4114,N821SK,134.0,135.0,112.0,-2.0,-1.0,DFW,ATL,732,10.0,12.0,0,,0,,,,,
4146921,2008,7,23,3,1133.0,1135,1339.0,1350,AA,2344,N287AA,126.0,135.0,112.0,-11.0,-2.0,DFW,ORD,802,6.0,8.0,0,,0,,,,,
4758702,2008,8,3,7,2312.0,2135,206.0,35,AA,2020,N551AA,114.0,120.0,98.0,91.0,97.0,DFW,ATL,732,3.0,13.0,0,,0,91.0,0.0,0.0,0.0,0.0
3205918,2008,6,25,3,1329.0,1334,1454.0,1457,OO,6522,N954SW,85.0,83.0,61.0,-3.0,-5.0,LAX,PHX,370,6.0,18.0,0,,0,,,,,
528121,2008,1,17,4,723.0,725,827.0,840,AA,2409,N3AWAA,184.0,195.0,167.0,-13.0,-2.0,DFW,LAX,1235,8.0,9.0,0,,0,,,,,
6903312,2008,12,18,4,1305.0,1305,1614.0,1610,AA,474,N582AA,129.0,125.0,101.0,4.0,0.0,DFW,ATL,732,11.0,17.0,0,,0,,,,,
4755483,2008,8,28,4,1106.0,1050,1414.0,1402,AA,1868,N513AA,128.0,132.0,102.0,12.0,16.0,DFW,ATL,732,14.0,12.0,0,,0,,,,,
4758700,2008,8,1,5,2133.0,2135,41.0,35,AA,2020,N467AA,128.0,120.0,100.0,6.0,-2.0,DFW,ATL,732,12.0,16.0,0,,0,,,,,
3180869,2008,6,10,2,1526.0,1523,1644.0,1644,OO,6522,N962SW,78.0,81.0,60.0,0.0,3.0,PHX,LAX,370,6.0,12.0,0,,0,,,,,
775638,2008,2,7,4,2219.0,2225,30.0,49,OO,6453,N738SK,71.0,84.0,51.0,-19.0,-6.0,LAX,PHX,370,4.0,16.0,0,,0,,,,,
6653733,2008,12,8,1,1733.0,1739,1945.0,2000,OO,6528,N698BR,72.0,81.0,59.0,-15.0,-6.0,LAX,PHX,370,3.0,10.0,0,,0,,,,,
5972259,2008,11,12,3,2156.0,2155,2209.0,2220,WN,527,N734SA,73.0,85.0,59.0,-11.0,1.0,PHX,LAX,370,6.0,8.0,0,,0,,,,,
4761169,2008,8,20,3,1606.0,1520,1957.0,1840,AA,2222,N460AA,171.0,140.0,98.0,77.0,46.0,DFW,ATL,732,10.0,63.0,0,,0,0.0,0.0,33.0,0.0,44.0
5310184,2008,9,3,3,604.0,610,741.0,720,AA,1867,N489AA,157.0,130.0,138.0,21.0,-6.0,ATL,DFW,732,5.0,14.0,0,,0,0.0,0.0,21.0,0.0,0.0
4762322,2008,8,3,7,639.0,640,842.0,855,AA,2303,N559AA,123.0,135.0,105.0,-13.0,-1.0,ORD,DFW,802,5.0,13.0,0,,0,,,,,
6399570,2008,11,2,7,1636.0,1635,1800.0,1805,AA,2459,N421AA,204.0,210.0,174.0,-5.0,1.0,DFW,LAX,1235,6.0,24.0,0,,0,,,,,
6123163,2008,11,3,1,1622.0,1628,1706.0,1655,OO,6522,N970SW,104.0,87.0,67.0,11.0,-6.0,PHX,LAX,370,14.0,23.0,0,,0,,,,,
1710567,2008,3,25,2,646.0,655,930.0,945,AA,2441,N470AA,104.0,110.0,81.0,-15.0,-9.0,ORD,ATL,606,5.0,18.0,0,,0,,,,,
5873708,2008,10,9,4,1505.0,1505,2015.0,2005,AA,2452,N3AVAA,190.0,180.0,147.0,10.0,0.0,LAX,DFW,1235,14.0,29.0,0,,0,,,,,
2916794,2008,5,26,1,2045.0,2045,2252.0,2300,AA,2357,N4YCAA,127.0,135.0,109.0,-8.0,0.0,ORD,DFW,802,4.0,14.0,0,,0,,,,,
1083564,2008,2,7,4,1214.0,1220,1528.0,1535,AA,1476,N533AA,134.0,135.0,111.0,-7.0,-6.0,PHX,DFW,868,13.0,10.0,0,,0,,,,,
4763295,2008,8,16,6,2107.0,2055,2306.0,2305,AA,2357,N420AA,119.0,130.0,100.0,1.0,12.0,ORD,DFW,802,3.0,16.0,0,,0,,,,,
5398314,2008,10,7,2,2102.0,2045,2210.0,2200,WN,297,N418WN,68.0,75.0,57.0,10.0,17.0,LAX,PHX,370,3.0,8.0,0,,0,,,,,
525983,2008,1,17,4,2105.0,2055,2209.0,2215,AA,2289,N640AA,184.0,200.0,166.0,-6.0,10.0,DFW,LAX,1235,8.0,10.0,0,,0,,,,,
1710613,2008,3,9,7,1401.0,1345,1507.0,1510,AA,2445,N522AA,186.0,205.0,165.0,-3.0,16.0,DFW,LAX,1235,9.0,12.0,0,,0,,,,,
5864932,2008,10,27,1,858.0,900,1058.0,1020,AA,1847,N576AA,180.0,140.0,140.0,38.0,-2.0,ATL,DFW,732,12.0,28.0,0,,0,0.0,0.0,38.0,0.0,0.0
4147082,2008,7,2,3,,1510,,1733,AA,2356,,,143.0,,,,DFW,ORD,802,,,1,A,0,,,,,
3521807,2008,6,22,7,2123.0,2045,2328.0,2300,AA,2357,N4YCAA,125.0,135.0,102.0,28.0,38.0,ORD,DFW,802,5.0,18.0,0,,0,28.0,0.0,0.0,0.0,0.0
