indexPandas,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5271500,2008,9,8,1,1925.0,1915,2136.0,2135,AA,47,N7AGAA,131.0,140.0,113.0,1.0,10.0,ORD,DFW,802,3.0,15.0,0,,0,,,,,
3830078,2008,7,31,4,729.0,729,1236.0,1240,OO,6234,N718SK,187.0,191.0,154.0,-4.0,0.0,LAX,DFW,1235,13.0,20.0,0,,0,,,,,
1101145,2008,2,5,2,1232.0,1225,1513.0,1515,AA,2435,N557AA,221.0,230.0,201.0,-2.0,7.0,ORD,PHX,1440,6.0,14.0,0,,0,,,,,
493024,2008,1,31,4,1957.0,1900,47.0,2310,AA,804,N5DLAA,230.0,190.0,170.0,97.0,57.0,PHX,ORD,1440,40.0,20.0,0,,0,0.0,0.0,40.0,0.0,57.0
3619547,2008,7,7,1,2050.0,1955,2215.0,2115,WN,1927,N446WN,85.0,80.0,59.0,60.0,55.0,PHX,LAX,370,9.0,17.0,0,,0,0.0,0.0,5.0,0.0,55.0
685998,2008,2,27,3,2109.0,2110,2317.0,2320,WN,710,N444WN,68.0,70.0,57.0,-3.0,-1.0,LAX,PHX,370,5.0,6.0,0,,0,,,,,
3502083,2008,6,4,3,1246.0,1225,1358.0,1340,AA,1381,N534AA,132.0,135.0,112.0,18.0,21.0,ATL,DFW,732,6.0,14.0,0,,0,0.0,0.0,0.0,0.0,18.0
4113761,2008,7,8,2,1810.0,1750,2143.0,2105,AA,848,N555AA,153.0,135.0,112.0,38.0,20.0,DFW,ATL,732,17.0,24.0,0,,0,0.0,0.0,38.0,0.0,0.0
4147447,2008,7,18,5,2148.0,2100,2354.0,2305,AA,2376,N236AA,126.0,125.0,107.0,49.0,48.0,DFW,ORD,802,11.0,8.0,0,,0,0.0,0.0,9.0,0.0,40.0
60089,2008,1,21,1,919.0,920,946.0,945,WN,3603,N337SW,87.0,85.0,70.0,1.0,-1.0,PHX,LAX,370,8.0,9.0,0,,0,,,,,
6536391,2008,12,25,4,1620.0,1605,1643.0,1625,WN,844,N504SW,83.0,80.0,64.0,18.0,15.0,PHX,LAX,370,6.0,13.0,0,,0,0.0,0.0,3.0,0.0,15.0
527591,2008,1,15,2,1904.0,1905,2116.0,2125,AA,2372,N4XHAA,132.0,140.0,109.0,-9.0,-1.0,DFW,ORD,802,6.0,17.0,0,,0,,,,,
1710478,2008,3,3,1,854.0,900,1350.0,1405,AA,2434,N420AA,176.0,185.0,148.0,-15.0,-6.0,LAX,DFW,1235,6.0,22.0,0,,0,,,,,
4132977,2008,7,5,6,1653.0,1650,1754.0,1800,AA,1633,N486AA,181.0,190.0,158.0,-6.0,3.0,DFW,LAX,1235,8.0,15.0,0,,0,,,,,
2894821,2008,5,1,4,1948.0,1950,2251.0,2250,AA,1332,N530AA,123.0,120.0,93.0,1.0,-2.0,DFW,ATL,732,9.0,21.0,0,,0,,,,,
525883,2008,1,10,4,1723.0,1615,2206.0,2120,AA,2286,N488AA,163.0,185.0,145.0,46.0,68.0,LAX,DFW,1235,4.0,14.0,0,,0,0.0,0.0,1.0,0.0,45.0
3652492,2008,7,17,4,2034.0,2035,2157.0,2150,WN,1978,N670SW,83.0,75.0,60.0,7.0,-1.0,LAX,PHX,370,5.0,18.0,0,,0,,,,,
1073374,2008,2,24,7,920.0,925,1328.0,1345,AA,1098,N426AA,188.0,200.0,170.0,-17.0,-5.0,PHX,ORD,1440,7.0,11.0,0,,0,,,,,
6938965,2008,12,1,1,1537.0,1435,1707.0,1605,AA,2195,N3CSAA,150.0,150.0,119.0,62.0,62.0,ATL,DFW,732,14.0,17.0,0,,0,10.0,0.0,0.0,0.0,52.0
4761724,2008,8,3,7,556.0,600,1112.0,1119,AA,2268,N515AA,196.0,199.0,177.0,-7.0,-4.0,PHX,ORD,1440,10.0,9.0,0,,0,,,,,
5306733,2008,9,8,1,2055.0,1950,2229.0,2130,AA,1733,N4XVAA,214.0,220.0,197.0,59.0,65.0,ORD,PHX,1440,4.0,13.0,0,,0,0.0,0.0,0.0,0.0,59.0
6399449,2008,11,30,7,1524.0,1525,2026.0,2030,AA,2452,N525AA,182.0,185.0,157.0,-4.0,-1.0,LAX,DFW,1235,12.0,13.0,0,,0,,,,,
3665618,2008,7,21,1,730.0,730,836.0,850,WN,449,N915WN,66.0,80.0,55.0,-14.0,0.0,LAX,PHX,370,3.0,8.0,0,,0,,,,,
3521491,2008,6,2,1,1622.0,1605,1843.0,1830,AA,2337,N508AA,141.0,145.0,113.0,13.0,17.0,ORD,DFW,802,6.0,22.0,0,,0,,,,,
6941397,2008,12,25,4,1915.0,1920,2107.0,2140,AA,2372,N521AA,112.0,140.0,95.0,-33.0,-5.0,DFW,ORD,802,7.0,10.0,0,,0,,,,,
1100051,2008,2,9,6,1535.0,1505,1816.0,1729,AA,2356,N485AA,161.0,144.0,139.0,47.0,30.0,DFW,ORD,802,13.0,9.0,0,,0,30.0,0.0,17.0,0.0,0.0
6489576,2008,12,10,3,712.0,710,725.0,735,WN,2309,N480WN,73.0,85.0,58.0,-10.0,2.0,PHX,LAX,370,4.0,11.0,0,,0,,,,,
480867,2008,1,19,6,706.0,650,849.0,810,AA,315,N3CXAA,163.0,140.0,127.0,39.0,16.0,ATL,DFW,732,20.0,16.0,0,,0,0.0,16.0,23.0,0.0,0.0
519597,2008,1,7,1,2326.0,2035,156.0,2310,AA,1891,N563AA,270.0,275.0,244.0,166.0,171.0,ORD,LAX,1745,7.0,19.0,0,,0,166.0,0.0,0.0,0.0,0.0
2310725,2008,4,7,1,1742.0,1740,1952.0,2000,AA,2366,N512AA,130.0,140.0,111.0,-8.0,2.0,DFW,ORD,802,10.0,9.0,0,,0,,,,,
2291151,2008,4,20,7,1219.0,1220,1447.0,1445,AA,1407,N4XDAA,268.0,265.0,246.0,2.0,-1.0,ORD,LAX,1745,8.0,14.0,0,,0,,,,,
5867586,2008,10,2,4,716.0,720,1312.0,1320,AA,1972,N4WPAA,236.0,240.0,217.0,-8.0,-4.0,LAX,ORD,1745,6.0,13.0,0,,0,,,,,
4763021,2008,8,16,6,1040.0,1040,1305.0,1255,AA,2340,N474AA,145.0,135.0,106.0,10.0,0.0,DFW,ORD,802,18.0,21.0,0,,0,,,,,
6933023,2008,12,25,4,1908.0,1910,2203.0,2210,AA,1807,N423AA,115.0,120.0,85.0,-7.0,-2.0,ORD,ATL,606,4.0,26.0,0,,0,,,,,
5861705,2008,10,5,7,1951.0,1950,2123.0,2130,AA,1733,N4XNAA,212.0,220.0,185.0,-7.0,1.0,ORD,PHX,1440,7.0,20.0,0,,0,,,,,
1675248,2008,3,2,7,1852.0,1900,2310.0,2310,AA,804,N5DFAA,198.0,190.0,171.0,0.0,-8.0,PHX,ORD,1440,17.0,10.0,0,,0,,,,,
6653612,2008,12,9,2,618.0,625,649.0,653,OO,6523,N776SK,91.0,88.0,62.0,-4.0,-7.0,PHX,LAX,370,9.0,20.0,0,,0,,,,,
6397993,2008,11,17,1,1810.0,1645,2020.0,1930,AA,2341,N574AA,130.0,165.0,106.0,50.0,85.0,ORD,DFW,802,8.0,16.0,0,,0,43.0,7.0,0.0,0.0,0.0
189667,2008,1,13,7,641.0,630,906.0,856,OO,6526,N764SK,85.0,86.0,58.0,10.0,11.0,LAX,PHX,370,5.0,22.0,0,,0,,,,,
2407034,2008,5,8,4,559.0,600,722.0,720,WN,638,N210WN,83.0,80.0,65.0,2.0,-1.0,PHX,LAX,370,9.0,9.0,0,,0,,,,,
1850915,2008,4,21,1,1616.0,1610,1732.0,1725,WN,654,N512SW,76.0,75.0,58.0,7.0,6.0,LAX,PHX,370,5.0,13.0,0,,0,,,,,
6925108,2008,12,3,3,1507.0,1505,1645.0,1640,AA,1457,N476AA,158.0,155.0,130.0,5.0,2.0,DFW,PHX,868,10.0,18.0,0,,0,,,,,
1101370,2008,2,24,7,1410.0,1400,1848.0,1900,AA,2450,N633AA,158.0,180.0,133.0,-12.0,10.0,LAX,DFW,1235,11.0,14.0,0,,0,,,,,
5832760,2008,10,2,4,1438.0,1440,1554.0,1610,AA,481,N214AA,136.0,150.0,109.0,-16.0,-2.0,ATL,DFW,732,5.0,22.0,0,,0,,,,,
2916785,2008,5,17,6,2038.0,2045,2256.0,2300,AA,2357,N4XRAA,138.0,135.0,116.0,-4.0,-7.0,ORD,DFW,802,8.0,14.0,0,,0,,,,,
5302813,2008,9,28,7,2248.0,2215,2301.0,2240,AA,1581,N513AA,133.0,145.0,117.0,21.0,33.0,DFW,PHX,868,3.0,13.0,0,,0,0.0,0.0,1.0,0.0,20.0
3522845,2008,6,26,4,757.0,800,1314.0,1305,AA,2422,N3BNAA,197.0,185.0,155.0,9.0,-3.0,LAX,DFW,1235,14.0,28.0,0,,0,,,,,
6398183,2008,11,7,5,1337.0,1340,1549.0,1605,AA,2352,N508AA,132.0,145.0,112.0,-16.0,-3.0,DFW,ORD,802,8.0,12.0,0,,0,,,,,
6384572,2008,11,28,5,751.0,755,1054.0,1115,AA,1522,N433AA,123.0,140.0,105.0,-21.0,-4.0,PHX,DFW,868,8.0,10.0,0,,0,,,,,
1081299,2008,2,8,5,,1230,,1400,AA,1393,,,150.0,,,,ATL,DFW,732,,,1,A,0,,,,,
521078,2008,1,6,7,2202.0,2200,2333.0,2330,AA,1955,N568AA,151.0,150.0,137.0,3.0,2.0,DFW,PHX,868,3.0,11.0,0,,0,,,,,
5471419,2008,10,29,3,1147.0,1150,1256.0,1310,WN,691,N458WN,69.0,80.0,55.0,-14.0,-3.0,PHX,LAX,370,5.0,9.0,0,,0,,,,,
2291103,2008,4,2,3,1507.0,1500,1959.0,2029,AA,1406,N489AA,172.0,209.0,159.0,-30.0,7.0,PHX,ORD,1440,4.0,9.0,0,,0,,,,,
5316199,2008,9,26,5,1156.0,1200,1415.0,1425,AA,2321,N271AA,139.0,145.0,106.0,-10.0,-4.0,ORD,DFW,802,12.0,21.0,0,,0,,,,,
50046,2008,1,18,5,1025.0,1015,1248.0,1230,WN,1349,N670SW,83.0,75.0,61.0,18.0,10.0,LAX,PHX,370,5.0,17.0,0,,0,10.0,0.0,8.0,0.0,0.0
6907014,2008,12,7,7,2017.0,2025,2157.0,2200,AA,643,N531AA,160.0,155.0,118.0,-3.0,-8.0,ATL,DFW,732,19.0,23.0,0,,0,,,,,
4718518,2008,8,28,4,1129.0,1135,1237.0,1245,AA,373,N3CEAA,128.0,130.0,100.0,-8.0,-6.0,ATL,DFW,732,7.0,21.0,0,,0,,,,,
2908849,2008,5,16,5,1039.0,1035,1134.0,1135,AA,1861,N454AA,115.0,120.0,91.0,-1.0,4.0,ATL,ORD,606,5.0,19.0,0,,0,,,,,
507418,2008,1,6,7,1306.0,1215,1542.0,1445,AA,1407,N4XWAA,276.0,270.0,256.0,57.0,51.0,ORD,LAX,1745,9.0,11.0,0,,0,9.0,0.0,6.0,0.0,42.0
4741331,2008,8,22,5,1956.0,1950,2256.0,2255,AA,1332,N544AA,120.0,125.0,99.0,1.0,6.0,DFW,ATL,732,9.0,12.0,0,,0,,,,,
2312257,2008,4,25,5,730.0,735,930.0,915,AA,2455,N525AA,240.0,220.0,219.0,15.0,-5.0,ORD,PHX,1440,7.0,14.0,0,,0,0.0,0.0,15.0,0.0,0.0
528765,2008,1,15,2,716.0,715,936.0,1005,AA,2455,N241AA,200.0,230.0,185.0,-29.0,1.0,ORD,PHX,1440,4.0,11.0,0,,0,,,,,
1996795,2008,4,13,7,1726.0,1730,1844.0,1855,OO,6528,N956SW,78.0,85.0,59.0,-11.0,-4.0,LAX,PHX,370,5.0,14.0,0,,0,,,,,
5844083,2008,10,30,4,2322.0,2325,512.0,515,AA,1092,N5CBAA,230.0,230.0,209.0,-3.0,-3.0,LAX,ORD,1745,7.0,14.0,0,,0,,,,,
2309676,2008,4,17,4,634.0,640,914.0,900,AA,2303,N271AA,160.0,140.0,127.0,14.0,-6.0,ORD,DFW,802,10.0,23.0,0,,0,,,,,
5289762,2008,9,21,7,2324.0,2325,559.0,520,AA,1092,N4YPAA,275.0,235.0,213.0,39.0,-1.0,LAX,ORD,1745,6.0,56.0,0,,0,0.0,0.0,39.0,0.0,0.0
3610171,2008,7,4,5,1751.0,1750,1858.0,1905,WN,2789,N379SW,67.0,75.0,55.0,-7.0,1.0,PHX,LAX,370,5.0,7.0,0,,0,,,,,
4104966,2008,7,11,5,1511.0,1505,1734.0,1715,AA,455,N351AA,263.0,250.0,224.0,19.0,6.0,ORD,LAX,1745,12.0,27.0,0,,0,6.0,0.0,13.0,0.0,0.0
5310623,2008,9,26,5,1910.0,1715,100.0,2305,AA,1890,N4XBAA,230.0,230.0,210.0,115.0,115.0,LAX,ORD,1745,6.0,14.0,0,,0,4.0,0.0,0.0,0.0,111.0
5316428,2008,9,9,2,1555.0,1550,1821.0,1815,AA,2337,N497AA,146.0,145.0,122.0,6.0,5.0,ORD,DFW,802,8.0,16.0,0,,0,,,,,
6942638,2008,12,14,7,1825.0,1825,2302.0,2325,AA,2458,N516AA,157.0,180.0,138.0,-23.0,0.0,LAX,DFW,1235,7.0,12.0,0,,0,,,,,
6896674,2008,12,20,6,929.0,930,1505.0,1535,AA,54,N344AA,216.0,245.0,191.0,-30.0,-1.0,LAX,ORD,1745,7.0,18.0,0,,0,,,,,
5316617,2008,9,22,1,1757.0,1800,2012.0,2025,AA,2345,N586AA,135.0,145.0,105.0,-13.0,-3.0,ORD,DFW,802,15.0,15.0,0,,0,,,,,
6398307,2008,11,22,6,1556.0,1555,1757.0,1835,AA,2360,N447AA,121.0,160.0,109.0,-38.0,1.0,DFW,ORD,802,5.0,7.0,0,,0,,,,,
3805089,2008,7,16,3,833.0,834,959.0,1007,OO,6526,N907SW,86.0,93.0,62.0,-8.0,-1.0,PHX,LAX,370,6.0,18.0,0,,0,,,,,
4762786,2008,8,28,4,1339.0,1330,1610.0,1555,AA,2329,N587AA,151.0,145.0,116.0,15.0,9.0,ORD,DFW,802,11.0,24.0,0,,0,0.0,0.0,6.0,0.0,9.0
6936853,2008,12,31,3,1550.0,1555,1652.0,1715,AA,1996,N454AA,122.0,140.0,101.0,-23.0,-5.0,ATL,ORD,606,3.0,18.0,0,,0,,,,,
5862808,2008,10,22,3,948.0,955,1505.0,1515,AA,1768,N403AA,197.0,200.0,179.0,-10.0,-7.0,PHX,ORD,1440,8.0,10.0,0,,0,,,,,
527015,2008,1,11,5,1206.0,1155,1411.0,1415,AA,2344,N258AA,125.0,140.0,108.0,-4.0,11.0,DFW,ORD,802,7.0,10.0,0,,0,,,,,
3521765,2008,6,10,2,1513.0,1510,1734.0,1733,AA,2356,N569AA,141.0,143.0,114.0,1.0,3.0,DFW,ORD,802,6.0,21.0,0,,0,,,,,
1686033,2008,3,30,7,1234.0,1225,1309.0,1300,AA,1279,N591AA,155.0,155.0,124.0,9.0,9.0,DFW,PHX,868,5.0,26.0,0,,0,,,,,
1695159,2008,3,17,1,1525.0,1430,2150.0,2035,AA,1624,N625AA,265.0,245.0,213.0,75.0,55.0,LAX,ORD,1745,8.0,44.0,0,,0,0.0,0.0,75.0,0.0,0.0
5309788,2008,9,20,6,851.0,900,1016.0,1020,AA,1847,N457AA,145.0,140.0,117.0,-4.0,-9.0,ATL,DFW,732,7.0,21.0,0,,0,,,,,
6386634,2008,11,1,6,1155.0,1155,1458.0,1515,AA,1616,N410AA,123.0,140.0,107.0,-17.0,0.0,DFW,ATL,732,7.0,9.0,0,,0,,,,,
789591,2008,2,16,6,,2000,,2122,OO,6210,N709SK,,202.0,,,,DFW,LAX,1235,,,1,B,0,,,,,
2278886,2008,4,4,5,1854.0,1815,2124.0,2050,AA,889,N437AA,270.0,275.0,253.0,34.0,39.0,ORD,LAX,1745,5.0,12.0,0,,0,21.0,0.0,0.0,0.0,13.0
6379940,2008,11,9,7,1952.0,1955,2303.0,2255,AA,1332,N403AA,131.0,120.0,97.0,8.0,-3.0,DFW,ATL,732,10.0,24.0,0,,0,,,,,
2916737,2008,5,31,6,2106.0,2005,2349.0,2220,AA,2355,N599AA,163.0,135.0,133.0,89.0,61.0,ORD,DFW,802,6.0,24.0,0,,0,0.0,0.0,28.0,0.0,61.0
2903216,2008,5,15,4,952.0,950,1126.0,1110,AA,1657,N3BGAA,154.0,140.0,120.0,16.0,2.0,ATL,DFW,732,11.0,23.0,0,,0,0.0,0.0,16.0,0.0,0.0
5854698,2008,10,3,5,1404.0,1410,1820.0,1830,AA,1470,N408AA,136.0,140.0,115.0,-10.0,-6.0,PHX,DFW,868,11.0,10.0,0,,0,,,,,
5844470,2008,10,14,2,731.0,740,1043.0,1050,AA,1106,N578AA,132.0,130.0,105.0,-7.0,-9.0,DFW,ATL,732,17.0,10.0,0,,0,,,,,
5113707,2008,9,2,2,1406.0,1410,1513.0,1530,WN,823,N405WN,67.0,80.0,56.0,-17.0,-4.0,PHX,LAX,370,5.0,6.0,0,,0,,,,,
2918245,2008,5,26,1,958.0,1000,1448.0,1505,AA,2440,N544AA,170.0,185.0,147.0,-17.0,-2.0,LAX,DFW,1235,10.0,13.0,0,,0,,,,,
4765489,2008,8,13,3,1905.0,1900,2003.0,2005,AA,2473,N3ARAA,178.0,185.0,154.0,-2.0,5.0,DFW,LAX,1235,6.0,18.0,0,,0,,,,,
1710256,2008,3,23,7,923.0,930,1031.0,1055,AA,2413,N453AA,188.0,205.0,166.0,-24.0,-7.0,DFW,LAX,1235,5.0,17.0,0,,0,,,,,
5853112,2008,10,14,2,1219.0,1220,1428.0,1445,AA,1407,N4YSAA,249.0,265.0,226.0,-17.0,-1.0,ORD,LAX,1745,7.0,16.0,0,,0,,,,,
5853111,2008,10,13,1,1216.0,1220,1433.0,1445,AA,1407,N434AA,257.0,265.0,229.0,-12.0,-4.0,ORD,LAX,1745,6.0,22.0,0,,0,,,,,
5318788,2008,9,7,7,1842.0,1840,2011.0,2005,AA,2473,N3CGAA,209.0,205.0,186.0,6.0,2.0,DFW,LAX,1235,9.0,14.0,0,,0,,,,,
4149464,2008,7,11,5,1459.0,1505,1950.0,2015,AA,2480,N3BUAA,171.0,190.0,153.0,-25.0,-6.0,LAX,DFW,1235,6.0,12.0,0,,0,,,,,
6938781,2008,12,27,6,707.0,705,928.0,935,AA,2099,N4XPAA,261.0,270.0,242.0,-7.0,2.0,ORD,LAX,1745,5.0,14.0,0,,0,,,,,
4321702,2008,8,29,5,1920.0,1920,2033.0,2035,WN,1634,N489WN,73.0,75.0,57.0,-2.0,0.0,LAX,PHX,370,5.0,11.0,0,,0,,,,,
5317082,2008,9,27,6,1902.0,1910,2109.0,2120,AA,2372,N522AA,127.0,130.0,108.0,-11.0,-8.0,DFW,ORD,802,4.0,15.0,0,,0,,,,,
3479908,2008,6,1,7,2007.0,2010,2138.0,2125,AA,403,N453AA,151.0,135.0,117.0,13.0,-3.0,ATL,DFW,732,8.0,26.0,0,,0,,,,,
6010218,2008,11,24,1,2039.0,2040,2251.0,2255,WN,2179,N698SW,72.0,75.0,61.0,-4.0,-1.0,LAX,PHX,370,3.0,8.0,0,,0,,,,,
4721457,2008,8,25,1,1655.0,1335,2011.0,1655,AA,474,N3CMAA,136.0,140.0,105.0,196.0,200.0,DFW,ATL,732,17.0,14.0,0,,0,0.0,0.0,13.0,0.0,183.0
3516213,2008,6,12,4,2055.0,2055,2122.0,2115,AA,1955,N514AA,147.0,140.0,127.0,7.0,0.0,DFW,PHX,868,6.0,14.0,0,,0,,,,,
3521525,2008,6,6,5,1049.0,1040,1320.0,1255,AA,2340,N577AA,151.0,135.0,107.0,25.0,9.0,DFW,ORD,802,13.0,31.0,0,,0,0.0,0.0,25.0,0.0,0.0
6915571,2008,12,30,2,915.0,920,1323.0,1340,AA,1098,N451AA,188.0,200.0,162.0,-17.0,-5.0,PHX,ORD,1440,8.0,18.0,0,,0,,,,,
1101229,2008,2,3,7,1348.0,1345,1537.0,1510,AA,2445,N481AA,229.0,205.0,199.0,27.0,3.0,DFW,LAX,1235,17.0,13.0,0,,0,0.0,0.0,27.0,0.0,0.0
5278173,2008,9,25,4,1524.0,1510,1731.0,1730,AA,455,N372AA,247.0,260.0,226.0,1.0,14.0,ORD,LAX,1745,7.0,14.0,0,,0,,,,,
4146532,2008,7,29,2,658.0,700,911.0,915,AA,2324,N598AA,133.0,135.0,113.0,-4.0,-2.0,DFW,ORD,802,7.0,13.0,0,,0,,,,,
4147227,2008,7,5,6,1637.0,1640,1847.0,1905,AA,2364,N4XUAA,130.0,145.0,109.0,-18.0,-3.0,DFW,ORD,802,9.0,12.0,0,,0,,,,,
6386928,2008,11,26,3,1154.0,1200,1449.0,1505,AA,1632,N232AA,115.0,125.0,101.0,-16.0,-6.0,DFW,ATL,732,6.0,8.0,0,,0,,,,,
6906559,2008,12,8,1,656.0,705,1017.0,1020,AA,618,N529AA,141.0,135.0,110.0,-3.0,-9.0,PHX,DFW,868,16.0,15.0,0,,0,,,,,
515534,2008,1,13,7,1922.0,1925,2154.0,2210,AA,1733,N4XNAA,212.0,225.0,195.0,-16.0,-3.0,ORD,PHX,1440,2.0,15.0,0,,0,,,,,
3514362,2008,6,23,1,1102.0,1050,1427.0,1402,AA,1868,N450AA,145.0,132.0,122.0,25.0,12.0,DFW,ATL,732,10.0,13.0,0,,0,4.0,0.0,13.0,0.0,8.0
3794954,2008,7,10,4,2225.0,2230,11.0,2354,OO,6453,N703SK,106.0,84.0,72.0,17.0,-5.0,LAX,PHX,370,9.0,25.0,0,,0,0.0,0.0,17.0,0.0,0.0
70377,2008,1,24,4,949.0,920,1024.0,945,WN,3603,N671SW,95.0,85.0,75.0,39.0,29.0,PHX,LAX,370,11.0,9.0,0,,0,10.0,0.0,10.0,0.0,19.0
6470560,2008,12,4,4,,830,,850,WN,3248,N383SW,,80.0,,,,PHX,LAX,370,,,1,A,0,,,,,
5854721,2008,10,26,7,1410.0,1410,1830.0,1830,AA,1470,N510AA,140.0,140.0,117.0,0.0,0.0,PHX,DFW,868,9.0,14.0,0,,0,,,,,
6938995,2008,12,31,3,1433.0,1435,1548.0,1605,AA,2195,N3ACAA,135.0,150.0,111.0,-17.0,-2.0,ATL,DFW,732,10.0,14.0,0,,0,,,,,
1352774,2008,3,5,3,1147.0,1140,1443.0,1440,OO,3894,N820SK,116.0,120.0,90.0,3.0,7.0,ORD,ATL,606,6.0,20.0,0,,0,,,,,
5289760,2008,9,19,5,2320.0,2325,523.0,520,AA,1092,N4YPAA,243.0,235.0,217.0,3.0,-5.0,LAX,ORD,1745,8.0,18.0,0,,0,,,,,
1060815,2008,2,25,1,1545.0,1510,1808.0,1735,AA,455,N370AA,263.0,265.0,227.0,33.0,35.0,ORD,LAX,1745,9.0,27.0,0,,0,0.0,19.0,0.0,0.0,14.0
4761723,2008,8,2,6,552.0,600,1113.0,1119,AA,2268,N433AA,201.0,199.0,184.0,-6.0,-8.0,PHX,ORD,1440,6.0,11.0,0,,0,,,,,
6123188,2008,11,16,7,621.0,625,635.0,655,OO,6523,N751SK,74.0,90.0,56.0,-20.0,-4.0,PHX,LAX,370,8.0,10.0,0,,0,,,,,
5873817,2008,10,25,6,1549.0,1545,1638.0,1705,AA,2457,N4YMAA,169.0,200.0,153.0,-27.0,4.0,DFW,LAX,1235,5.0,11.0,0,,0,,,,,
4119051,2008,7,10,4,721.0,725,741.0,750,AA,1123,N401AA,140.0,145.0,120.0,-9.0,-4.0,DFW,PHX,868,5.0,15.0,0,,0,,,,,
3517462,2008,6,4,3,2206.0,2135,118.0,35,AA,2020,N432AA,132.0,120.0,100.0,43.0,31.0,DFW,ATL,732,15.0,17.0,0,,0,17.0,0.0,12.0,0.0,14.0
5873224,2008,10,5,7,1132.0,1135,1236.0,1255,AA,2427,N445AA,184.0,200.0,167.0,-19.0,-3.0,DFW,LAX,1235,7.0,10.0,0,,0,,,,,
1061334,2008,2,17,7,1229.0,1210,1352.0,1340,AA,477,N490AA,143.0,150.0,122.0,12.0,19.0,ATL,DFW,732,6.0,15.0,0,,0,,,,,
1710737,2008,3,4,2,1357.0,1400,1849.0,1900,AA,2450,N5FCAA,172.0,180.0,141.0,-11.0,-3.0,LAX,DFW,1235,12.0,19.0,0,,0,,,,,
519649,2008,1,2,3,1336.0,1335,1659.0,1650,AA,1894,N278AA,143.0,135.0,117.0,9.0,1.0,PHX,DFW,868,7.0,19.0,0,,0,,,,,
